school_name,name,left_over_total,offered,leftover_rate
Laurel Ridge Elementary,Apple Cinnamon Bread (Grain for entree)(1 square),0,170,0.0
Laurel Ridge Elementary,Apple Cinnamon Bread(2oz Grain (1/32 Baked Pan)),0,39,0.0
Laurel Ridge Elementary,Applesauce(1/2 Cup),0,14,0.0
Laurel Ridge Elementary,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",0,3,0.0
Laurel Ridge Elementary,Egg and American Cheese on Biscuit(Sandwich),0,78,0.0
Laurel Ridge Elementary,Egg and American Cheese on English Muffin(Sandwich),0,27,0.0
Laurel Ridge Elementary,Turkey & Cheese on Biscuit(Sandwich),0,10,0.0
Laurel Ridge Elementary,Turkey Sausage Breakfast Biscuit(Sandwich),0,36,0.0
Lees Corner Elementary,Fat Free White Milk(Each),251,353,71.10481586402267
Lees Corner Elementary,1% White Milk(Each),684,994,68.81287726358148
Lees Corner Elementary,"Parfait, Triple Berry(Parfait)",24,44,54.54545454545454
Lees Corner Elementary,Blueberry Muffin Top(Muffin Top),13,24,54.166666666666664
Lees Corner Elementary,Cherry Vanilla Yogurt(Container),14,27,51.85185185185185
Lees Corner Elementary,Honey Cheerios Cereal(Each),120,235,51.06382978723404
Lees Corner Elementary,Blueberry Chex Cereal(Each),2,4,50.0
Lees Corner Elementary,Cinnamon Chex Cereal(Each),102,217,47.004608294930875
Lees Corner Elementary,Orange Tangerine Juice(Each),88,226,38.93805309734513
Lees Corner Elementary,Natural Grape Jam(Packet),35,100,35.0
Lees Corner Elementary,String Cheese(1 Stick),25,78,32.05128205128205
Lees Corner Elementary,Cream Cheese(Each),43,135,31.851851851851855
Lees Corner Elementary,Red Delicious Apple(Each - serving),88,286,30.76923076923077
Lees Corner Elementary,Mandarin Orange Parfait(Parfait),2,7,28.57142857142857
Lees Corner Elementary,Bagel(Bagel),40,141,28.368794326241137
Lees Corner Elementary,Apple Juice(Each),249,953,26.128016789087095
Lees Corner Elementary,Natural Blackberry Jam(Packet),5,20,25.0
Lees Corner Elementary,Strawberry Parfait(Parfait),8,35,22.857142857142858
Lees Corner Elementary,Blueberry Parfait(Parfait),2,10,20.0
Lees Corner Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",39,205,19.024390243902438
Lees Corner Elementary,Egg and American Cheese on Biscuit(Sandwich),2,18,11.11111111111111
Lees Corner Elementary,Turkey Sausage Breakfast Biscuit(Sandwich),5,52,9.615384615384617
Lees Corner Elementary,Mini Maple Pancakes(Package),12,190,6.315789473684211
Lees Corner Elementary,Banana(Each),2,42,4.761904761904762
Lees Corner Elementary,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),0,20,0.0
Lees Corner Elementary,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",0,0,0.0
Lees Corner Elementary,Biscuit(Biscuit),0,2,0.0
Lees Corner Elementary,Blueberry Bread(1 square),0,0,0.0
Lees Corner Elementary,Blueberry Bread(1oz Grain (1/64 Baked Pan)),0,28,0.0
Lees Corner Elementary,Chicken & Biscuit Sandwich(Sandwich),0,20,0.0
Lees Corner Elementary,Egg and American Cheese on English Muffin(Sandwich),0,6,0.0
Lees Corner Elementary,Natural Breakfast Syrup(Each),0,120,0.0
Lees Corner Elementary,Orange(6 Slices per 1/2 cup),0,0,0.0
Lemon Road Elementary,Fat Free White Milk(Each),171,231,74.02597402597402
Lemon Road Elementary,Cinnamon Chex Cereal(Each),189,285,66.3157894736842
Lemon Road Elementary,Blueberry Chex Cereal(Each),90,145,62.06896551724138
Lemon Road Elementary,Chicken & Biscuit Sandwich(Sandwich),7,14,50.0
Lemon Road Elementary,Natural Breakfast Syrup(Each),5,10,50.0
Lemon Road Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",164,360,45.55555555555556
Lemon Road Elementary,1% White Milk(Each),450,1048,42.93893129770993
Lemon Road Elementary,Strawberry Parfait(Parfait),16,38,42.10526315789473
Lemon Road Elementary,Turkey Sausage Breakfast Biscuit(Sandwich),2,5,40.0
Lemon Road Elementary,Honey Cheerios Cereal(Each),104,267,38.951310861423224
Lemon Road Elementary,Orange Tangerine Juice(Each),284,741,38.32658569500675
Lemon Road Elementary,Egg and American Cheese on Bagel(Sandwich),11,31,35.483870967741936
Lemon Road Elementary,String Cheese(1 Stick),33,97,34.02061855670103
Lemon Road Elementary,Biscuit(Biscuit),1,3,33.33333333333333
Lemon Road Elementary,Mandarin Orange Parfait(Parfait),17,52,32.69230769230769
Lemon Road Elementary,Orange(6 Slices per 1/2 cup),47,168,27.976190476190478
Lemon Road Elementary,Blueberry Muffin Top(Muffin Top),12,48,25.0
Lemon Road Elementary,"Parfait, Triple Berry(Parfait)",1,4,25.0
Lemon Road Elementary,Mini Maple Pancakes(Package),126,609,20.689655172413794
Lemon Road Elementary,Apple Slices(3 slices per 1/4 cup),19,93,20.43010752688172
Lemon Road Elementary,Strawberry Flavored Dried Cranberries(2 Eaches),24,130,18.461538461538463
Lemon Road Elementary,Bagel(Bagel),19,103,18.446601941747574
Lemon Road Elementary,Red Delicious Apple(Each - serving),45,261,17.24137931034483
Lemon Road Elementary,Natural Grape Jam(Packet),5,33,15.151515151515152
Lemon Road Elementary,Cream Cheese(Each),12,84,14.285714285714285
Lemon Road Elementary,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",2,19,10.526315789473683
Lemon Road Elementary,Apple Juice(Each),120,1254,9.569377990430622
Lemon Road Elementary,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",14,148,9.45945945945946
Lemon Road Elementary,Banana(Each),10,123,8.130081300813007
Lemon Road Elementary,"Apple Slices(3 slices, 1/4 cup)",1,16,6.25
Lemon Road Elementary,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),1,118,0.847457627118644
Lemon Road Elementary,Applesauce(1/2 Cup),0,2,0.0
Lemon Road Elementary,Blueberry Bread(1 square),0,38,0.0
Lemon Road Elementary,Chilled Mandarin Oranges(1/2 cup (drained)),0,59,0.0
Lemon Road Elementary,Chilled Peaches(1/2 cup (drained)),0,2,0.0
Lemon Road Elementary,Chilled Pineapple(1/2 cup),0,3,0.0
Lemon Road Elementary,Egg and American Cheese on Biscuit(Sandwich),0,6,0.0
Lemon Road Elementary,Orange Slices(3 slices per 1/4 cup),0,3,0.0
Lemon Road Elementary,Orange Slices(6 Slices per 1/2 cup),0,1,0.0
Lemon Road Elementary,Whole Strawberries(1/2 cup thawed),0,15,0.0
Lewis High,Fat Free White Milk(Each),305,470,64.8936170212766
Lewis High,1% White Milk(Each),640,1777,36.01575689364097
Lewis High,Natural Grape Jam(Packet),280,950,29.47368421052631
Lewis High,Cinnamon Chex Cereal(Each),42,150,28.000000000000004
Lewis High,Blueberry Chex Cereal(Each),177,635,27.874015748031493
Lewis High,Cream Cheese(Each),66,300,22.0
Lewis High,Peach Parfait(Parfait),3,15,20.0
Lewis High,Red Delicious Apple(Each - serving),453,2314,19.57649092480553
Lewis High,String Cheese(1 Stick),66,408,16.176470588235293
Lewis High,Honey Cheerios Cereal(Each),91,608,14.967105263157896
Lewis High,Blueberry Muffin Top(Muffin Top),47,316,14.873417721518987
Lewis High,Natural Breakfast Syrup(Each),87,680,12.794117647058822
Lewis High,Strawberry Parfait(Parfait),54,503,10.73558648111332
Lewis High,Orange Tangerine Juice(Each),429,4185,10.25089605734767
Lewis High,Apple Juice(Each),428,4185,10.227001194743131
Lewis High,Mandarin Orange Parfait(Parfait),24,235,10.212765957446807
Lewis High,Turkey Sausage Breakfast Biscuit(Sandwich),19,296,6.418918918918918
Lewis High,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",28,490,5.714285714285714
Lewis High,Mini Maple Pancakes(Package),98,2069,4.736587723537941
Lewis High,Egg and American Cheese on Bagel(Sandwich),52,1294,4.01854714064915
Lewis High,Egg and American Cheese on Biscuit(Sandwich),19,504,3.7698412698412698
Lewis High,Blueberry Bread(1 square),7,290,2.413793103448276
Lewis High,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",10,506,1.9762845849802373
Lewis High,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",0,142,0.0
Lewis High,Chicken & Biscuit Sandwich(Sandwich),0,84,0.0
Liberty Middle,Honey Cheerios Cereal(Each),117,148,79.05405405405406
Liberty Middle,1% Unflavored Shelf-Stable Milk(Each),7,10,70.0
Liberty Middle,Fat Free Unflavored Shelf-Stable Milk(Each),28,40,70.0
Liberty Middle,Bottled Water(Bottle),24,36,66.66666666666666
Liberty Middle,Fat Free White Milk(Each),113,170,66.47058823529412
Liberty Middle,1% White Milk(Each),102,171,59.64912280701754
Liberty Middle,Red Delicious Apple(Each - serving),101,201,50.24875621890548
Liberty Middle,Biscuit(Biscuit),4,8,50.0
Liberty Middle,Orange(6 Slices per 1/2 cup),101,210,48.095238095238095
Liberty Middle,Cinnamon Chex Cereal(Each),59,144,40.97222222222222
Liberty Middle,Natural Grape Jam(Packet),53,158,33.54430379746836
Liberty Middle,Orange Tangerine Juice(Each),233,840,27.73809523809524
Liberty Middle,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",26,96,27.083333333333332
Liberty Middle,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",33,142,23.239436619718308
Liberty Middle,Banana(Each),12,57,21.052631578947366
Liberty Middle,"Parfait, Triple Berry(Parfait)",3,16,18.75
Liberty Middle,String Cheese(1 Stick),44,281,15.658362989323843
Liberty Middle,Mini Maple Pancakes(Package),80,628,12.738853503184714
Liberty Middle,Natural Breakfast Syrup(Each),19,165,11.515151515151516
Liberty Middle,Chicken & Biscuit Sandwich(Sandwich),15,137,10.948905109489052
Liberty Middle,Mandarin Orange Parfait(Parfait),4,40,10.0
Liberty Middle,Egg and American Cheese on Biscuit(Sandwich),5,55,9.090909090909092
Liberty Middle,Turkey Sausage Breakfast Biscuit(Sandwich),4,49,8.16326530612245
Liberty Middle,Blueberry Muffin Top(Muffin Top),11,139,7.913669064748201
Liberty Middle,Cream Cheese(Each),9,125,7.199999999999999
Liberty Middle,Strawberry Parfait(Parfait),3,44,6.8181818181818175
Liberty Middle,Bagel(Bagel),6,136,4.411764705882353
Liberty Middle,Apple Juice(Each),27,765,3.5294117647058822
Little Run Elementary,Blueberry Parfait(Parfait),5,6,83.33333333333334
Little Run Elementary,"Milk, Lactose Free,  Fat Free, Shelf-Stable(Each)",11,14,78.57142857142857
Little Run Elementary,Fat Free White Milk(Each),171,242,70.66115702479338
Little Run Elementary,Mandarin Orange Parfait(Parfait),22,44,50.0
Little Run Elementary,Strawberry Parfait(Parfait),27,57,47.368421052631575
Little Run Elementary,Orange(1/4 cup),11,25,44.0
Little Run Elementary,Blueberry Chex Cereal(Each),23,54,42.592592592592595
Little Run Elementary,Biscuit(Biscuit),14,34,41.17647058823529
Little Run Elementary,1% Unflavored Shelf-Stable Milk(Each),4,10,40.0
Little Run Elementary,Cream Cheese(Each),55,142,38.732394366197184
Little Run Elementary,1% White Milk(Each),159,442,35.97285067873303
Little Run Elementary,Orange(6 Slices per 1/2 cup),11,33,33.33333333333333
Little Run Elementary,Honey Cheerios Cereal(Each),49,155,31.61290322580645
Little Run Elementary,Cinnamon Chex Cereal(Each),46,148,31.08108108108108
Little Run Elementary,Orange Tangerine Juice(Each),198,662,29.909365558912388
Little Run Elementary,Red Delicious Apple(Each - serving),29,97,29.896907216494846
Little Run Elementary,Bagel(Bagel),58,195,29.743589743589745
Little Run Elementary,Natural Grape Jam(Packet),28,95,29.47368421052631
Little Run Elementary,Banana(Each),33,127,25.984251968503933
Little Run Elementary,Egg and American Cheese on Biscuit(Sandwich),6,28,21.428571428571427
Little Run Elementary,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),38,185,20.54054054054054
Little Run Elementary,Turkey Sausage Breakfast Biscuit(Sandwich),16,79,20.253164556962027
Little Run Elementary,Apple Juice(Each),173,907,19.073869900771776
Little Run Elementary,Orange Slices(3 slices per 1/4 cup),2,12,16.666666666666664
Little Run Elementary,String Cheese(1 Stick),18,110,16.363636363636363
Little Run Elementary,Mini Maple Pancakes(Package),51,446,11.434977578475337
Little Run Elementary,"Cereal, Cinnamon Toast Crunch 1 oz (Sub)(Each)",10,90,11.11111111111111
Little Run Elementary,Graham Crackers(Package),6,75,8.0
Little Run Elementary,Applesauce(1/2 Cup),0,4,0.0
Little Run Elementary,Blueberry Muffin Top(Muffin Top),0,40,0.0
Little Run Elementary,Chicken & Biscuit Sandwich(Sandwich),0,5,0.0
Little Run Elementary,Chilled Mandarin Oranges(1/2 cup (drained)),0,2,0.0
Little Run Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",0,24,0.0
Little Run Elementary,Orange Slices(6 Slices per 1/2 cup),0,2,0.0
London Towne Elementary,Orange Tangerine Juice(Each),483,1541,31.343283582089555
London Towne Elementary,Natural Grape Jam(Packet),141,450,31.333333333333336
London Towne Elementary,"Parfait, Triple Berry(Parfait)",14,47,29.78723404255319
London Towne Elementary,Cinnamon Chex Cereal(Each),340,1148,29.61672473867596
London Towne Elementary,Fat Free White Milk(Each),53,206,25.728155339805824
London Towne Elementary,Honey Cheerios Cereal(Each),297,1169,25.40633019674936
London Towne Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",235,1011,23.24431256181998
London Towne Elementary,Assorted Craisins(Packet),28,130,21.53846153846154
London Towne Elementary,String Cheese(1 Stick),44,257,17.120622568093385
London Towne Elementary,Cream Cheese(Each),173,1303,13.277052954719878
London Towne Elementary,Mandarin Orange Parfait(Parfait),15,114,13.157894736842104
London Towne Elementary,"Milk, Lactose Free,  Fat Free, Shelf-Stable(Each)",9,71,12.676056338028168
London Towne Elementary,1% White Milk(Each),238,1890,12.592592592592592
London Towne Elementary,Mini Maple Pancakes(Package),156,1337,11.667913238593867
London Towne Elementary,Apple Juice(Each),532,4776,11.139028475711893
London Towne Elementary,Blueberry Bread(1oz Grain (1/64 Baked Pan)),30,310,9.67741935483871
London Towne Elementary,Bagel(Bagel),139,1527,9.102815979043877
London Towne Elementary,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),39,431,9.048723897911833
London Towne Elementary,Red Delicious Apple(Each - serving),42,486,8.641975308641975
London Towne Elementary,Chicken & Biscuit Sandwich(Sandwich),14,203,6.896551724137931
London Towne Elementary,Strawberry Parfait(Parfait),1,25,4.0
London Towne Elementary,Banana(Each),3,204,1.4705882352941175
London Towne Elementary,"Apple, Slices, IW - ER Supper Only(Each)",1,103,0.9708737864077669
London Towne Elementary,Apple Slices(3 slices per 1/4 cup),0,38,0.0
London Towne Elementary,Applesauce(1/2 Cup),0,38,0.0
London Towne Elementary,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",0,50,0.0
London Towne Elementary,Blueberry Chex Cereal(Each),0,156,0.0
London Towne Elementary,Chilled Mandarin Oranges(1/2 cup (drained)),0,37,0.0
London Towne Elementary,Chilled Peaches(1/2 cup (drained)),0,160,0.0
London Towne Elementary,Egg and American Cheese on Bagel(Sandwich),0,86,0.0
London Towne Elementary,"Frozen Berry, Triple Berry Blend(1/2 cup (thawed))",0,112,0.0
London Towne Elementary,IW Applesauce Cup(Each),0,77,0.0
London Towne Elementary,"Milk, Soy, Vanilla (24/8 oz)(each)",0,22,0.0
London Towne Elementary,Orange Slices(3 slices per 1/4 cup),0,156,0.0
London Towne Elementary,Orange(1/4 cup),0,18,0.0
London Towne Elementary,Orange(6 Slices per 1/2 cup),0,0,0.0
London Towne Elementary,Pumpkin Bread(1 square),0,7,0.0
London Towne Elementary,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,37,0.0
Longfellow Middle,Mandarin Orange Parfait(Parfait),43,43,100.0
Longfellow Middle,Strawberry Parfait(Parfait),26,26,100.0
Longfellow Middle,Fat Free White Milk(Each),812,958,84.75991649269311
Longfellow Middle,1% White Milk(Each),785,1000,78.5
Longfellow Middle,"Cereal, Cinnamon Toast Crunch 1 oz (Sub)(Each)",71,113,62.83185840707964
Longfellow Middle,Orange(6 Slices per 1/2 cup),205,370,55.4054054054054
Longfellow Middle,Orange Tangerine Juice(Each),495,905,54.69613259668509
Longfellow Middle,Natural Breakfast Syrup(Each),380,700,54.285714285714285
Longfellow Middle,Red Delicious Apple(Each - serving),263,490,53.673469387755105
Longfellow Middle,Apple Juice(Each),463,879,52.67349260523322
Longfellow Middle,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",18,38,47.368421052631575
Longfellow Middle,Natural Grape Jam(Packet),169,360,46.94444444444444
Longfellow Middle,Cream Cheese(Each),237,509,46.56188605108055
Longfellow Middle,Bagel(Bagel),270,580,46.55172413793103
Longfellow Middle,Mini Maple Pancakes(Package),244,793,30.76923076923077
Longfellow Middle,Blueberry Bread(1oz Grain (1/64 Baked Pan)),17,80,21.25
Longfellow Middle,String Cheese(1 Stick),17,98,17.346938775510203
Longfellow Middle,Egg and American Cheese on Biscuit(Sandwich),2,12,16.666666666666664
Longfellow Middle,Honey Cheerios Cereal(Each),11,69,15.942028985507244
Longfellow Middle,Biscuit(Biscuit),1,12,8.333333333333332
Longfellow Middle,Turkey Sausage Breakfast Biscuit(Sandwich),1,23,4.3478260869565215
Longfellow Middle,Banana(Each),0,0,0.0
Longfellow Middle,Blueberry Bread(1 square),0,0,0.0
Longfellow Middle,Blueberry Muffin Top(Muffin Top),0,18,0.0
Lorton Station Elementary,Red Delicious Apple(Each - serving),945,1050,90.0
Lorton Station Elementary,Strawberry Parfait(Parfait),40,120,33.33333333333333
Lorton Station Elementary,Fat Free White Milk(Each),90,385,23.376623376623375
Lorton Station Elementary,Mandarin Orange Parfait(Parfait),37,170,21.764705882352942
Lorton Station Elementary,1% Unflavored Shelf-Stable Milk(Each),16,180,8.88888888888889
Lorton Station Elementary,Fat Free Unflavored Shelf-Stable Milk(Each),3,57,5.263157894736842
Lorton Station Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",4,85,4.705882352941177
Lorton Station Elementary,1% White Milk(Each),90,2193,4.1039671682626535
Lorton Station Elementary,Blueberry Chex Cereal(Each),51,1490,3.422818791946309
Lorton Station Elementary,Honey Cheerios Cereal(Each),74,2241,3.302097278000892
Lorton Station Elementary,Cinnamon Chex Cereal(Each),28,938,2.9850746268656714
Lorton Station Elementary,Apple Juice(Each),160,6230,2.568218298555377
Lorton Station Elementary,Biscuit(Biscuit),1,89,1.1235955056179776
Lorton Station Elementary,Natural Grape Jam(Packet),1,199,0.5025125628140703
Lorton Station Elementary,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),0,70,0.0
Lorton Station Elementary,"Apple Slices(3 slices, 1/4 cup)",0,58,0.0
Lorton Station Elementary,"Apple Slices(6 Slices, 1/2 cup)",0,30,0.0
Lorton Station Elementary,Applesauce(1/2 Cup),0,89,0.0
Lorton Station Elementary,Bagel(Bagel),0,197,0.0
Lorton Station Elementary,Banana(Each),0,83,0.0
Lorton Station Elementary,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",0,280,0.0
Lorton Station Elementary,Blueberry Bread(1oz Grain (1/64 Baked Pan)),0,210,0.0
Lorton Station Elementary,Blueberry Muffin Top(Muffin Top),0,70,0.0
Lorton Station Elementary,Chicken & Biscuit Sandwich(Sandwich),0,85,0.0
Lorton Station Elementary,Chilled Mandarin Oranges(1/2 cup (drained)),0,31,0.0
Lorton Station Elementary,Chilled Peaches(1/2 cup (drained)),0,185,0.0
Lorton Station Elementary,Cream Cheese(Each),0,191,0.0
Lorton Station Elementary,Egg and American Cheese on Biscuit(Sandwich),0,135,0.0
Lorton Station Elementary,Mini Maple Pancakes(Package),0,768,0.0
Lorton Station Elementary,Orange Slices(3 slices per 1/4 cup),0,24,0.0
Lorton Station Elementary,Orange Slices(6 Slices per 1/2 cup),0,59,0.0
Lorton Station Elementary,Orange(1/4 cup),0,81,0.0
Lorton Station Elementary,String Cheese(1 Stick),0,630,0.0
Lorton Station Elementary,Turkey Sausage Breakfast Biscuit(Sandwich),0,24,0.0
Louise Archer Elementary,Mandarin Orange Parfait(Parfait),49,58,84.48275862068965
