school,meal_type,food_item,recommended_quantity
belvedere elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",15
belvedere elementary,Breakfast,Cinnamon Chex Cereal (Each),14
belvedere elementary,Breakfast,Blueberry Chex Cereal (Each),12
belvedere elementary,Breakfast,Fat Free White Milk (Each),12
belvedere elementary,Breakfast,Banana (Each),11
belvedere elementary,Breakfast,String Cheese (1 Stick),10
belvedere elementary,Breakfast,Natural Breakfast Syrup (Each),8
belvedere elementary,Breakfast,Natural Grape Jam (Packet),6
belvedere elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),4
belvedere elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",4
belvedere elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),4
belvedere elementary,Breakfast,Mandarin Orange Parfait (Parfait),4
belvedere elementary,Breakfast,Orange (6 Slices per 1/2 cup),4
belvedere elementary,Breakfast,Blueberry Bread (1 square),3
belvedere elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),3
belvedere elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),3
belvedere elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),3
belvedere elementary,Breakfast,Strawberry Parfait (Parfait),3
belvedere elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),3
belvedere elementary,Breakfast,Applesauce (1/2 Cup),2
belvedere elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),2
belvedere elementary,Breakfast,Blueberry Muffin Top (Muffin Top),2
belvedere elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),2
belvedere elementary,Breakfast,"Parfait, Triple Berry (Parfait)",2
belvedere elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",2
belvedere elementary,Breakfast,1% Unflavored Shelf-Stable Milk (Each),1
belvedere elementary,Breakfast,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),1
belvedere elementary,Breakfast,Apple Cinnamon Bread (Grain for entree) (1 square),1
belvedere elementary,Breakfast,Apple Slices (3 slices per 1/4 cup),1
belvedere elementary,Breakfast,Biscuit (Biscuit),1
belvedere elementary,Breakfast,Bottled Water (Bottle),1
belvedere elementary,Breakfast,Chilled Mandarin Oranges (1/2 cup (drained)),1
belvedere elementary,Breakfast,Chilled Pineapple (1/2 cup),1
belvedere elementary,Breakfast,Egg and American Cheese on English Muffin (Sandwich),1
belvedere elementary,Breakfast,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",1
belvedere elementary,Breakfast,Golden Delicious Apple (Each),1
bonnie brae elementary,Breakfast,Apple Juice (Each),110
bonnie brae elementary,Breakfast,Orange Tangerine Juice (Each),59
bonnie brae elementary,Breakfast,Mini Maple Pancakes (Package),51
bonnie brae elementary,Breakfast,1% White Milk (Each),49
bonnie brae elementary,Breakfast,Bagel (Bagel),24
bonnie brae elementary,Breakfast,Cream Cheese (Each),18
bonnie brae elementary,Breakfast,Honey Cheerios Cereal (Each),18
bonnie brae elementary,Breakfast,Red Delicious Apple (Each - serving),18
bonnie brae elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",17
bonnie brae elementary,Breakfast,Cinnamon Chex Cereal (Each),15
bonnie brae elementary,Breakfast,Blueberry Chex Cereal (Each),13
bonnie brae elementary,Breakfast,Fat Free White Milk (Each),13
bonnie brae elementary,Breakfast,Banana (Each),12
bonnie brae elementary,Breakfast,String Cheese (1 Stick),12
bonnie brae elementary,Breakfast,Natural Breakfast Syrup (Each),9
bonnie brae elementary,Breakfast,Natural Grape Jam (Packet),6
bonnie brae elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",5
bonnie brae elementary,Breakfast,Mandarin Orange Parfait (Parfait),5
bonnie brae elementary,Breakfast,Orange (6 Slices per 1/2 cup),5
bonnie brae elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),4
bonnie brae elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),4
bonnie brae elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),4
bonnie brae elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),4
bonnie brae elementary,Breakfast,Blueberry Bread (1 square),3
bonnie brae elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),3
bonnie brae elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),3
bonnie brae elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),3
bonnie brae elementary,Breakfast,Strawberry Parfait (Parfait),3
bonnie brae elementary,Breakfast,Applesauce (1/2 Cup),2
bonnie brae elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),2
bonnie brae elementary,Breakfast,Blueberry Muffin Top (Muffin Top),2
bonnie brae elementary,Breakfast,"Parfait, Triple Berry (Parfait)",2
bonnie brae elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",2
bonnie brae elementary,Breakfast,1% Unflavored Shelf-Stable Milk (Each),1
bonnie brae elementary,Breakfast,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),1
bonnie brae elementary,Breakfast,Apple Cinnamon Bread (Grain for entree) (1 square),1
bonnie brae elementary,Breakfast,Apple Slices (3 slices per 1/4 cup),1
bonnie brae elementary,Breakfast,Biscuit (Biscuit),1
bonnie brae elementary,Breakfast,Bottled Water (Bottle),1
bonnie brae elementary,Breakfast,Chilled Mandarin Oranges (1/2 cup (drained)),1
bonnie brae elementary,Breakfast,Chilled Pineapple (1/2 cup),1
bonnie brae elementary,Breakfast,Egg and American Cheese on English Muffin (Sandwich),1
bonnie brae elementary,Breakfast,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",1
bonnie brae elementary,Breakfast,Golden Delicious Apple (Each),1
bonnie brae elementary,Breakfast,IW Applesauce Cup (Each),1
bonnie brae elementary,Breakfast,Mini Maple Waffles (Package),1
braddock elementary,Breakfast,Apple Juice (Each),348
braddock elementary,Breakfast,Orange Tangerine Juice (Each),187
braddock elementary,Breakfast,Mini Maple Pancakes (Package),162
braddock elementary,Breakfast,1% White Milk (Each),156
braddock elementary,Breakfast,Bagel (Bagel),76
braddock elementary,Breakfast,Cream Cheese (Each),59
braddock elementary,Breakfast,Honey Cheerios Cereal (Each),59
braddock elementary,Breakfast,Red Delicious Apple (Each - serving),57
braddock elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",53
braddock elementary,Breakfast,Cinnamon Chex Cereal (Each),49
braddock elementary,Breakfast,Blueberry Chex Cereal (Each),42
braddock elementary,Breakfast,Fat Free White Milk (Each),41
braddock elementary,Breakfast,Banana (Each),38
braddock elementary,Breakfast,String Cheese (1 Stick),37
braddock elementary,Breakfast,Natural Breakfast Syrup (Each),27
braddock elementary,Breakfast,Natural Grape Jam (Packet),20
braddock elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",15
braddock elementary,Breakfast,Mandarin Orange Parfait (Parfait),15
braddock elementary,Breakfast,Orange (6 Slices per 1/2 cup),15
braddock elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),13
braddock elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),13
braddock elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),12
braddock elementary,Breakfast,Strawberry Parfait (Parfait),11
braddock elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),11
braddock elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),10
braddock elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),10
braddock elementary,Breakfast,Blueberry Bread (1 square),9
braddock elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),8
braddock elementary,Breakfast,Blueberry Muffin Top (Muffin Top),7
braddock elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",7
braddock elementary,Breakfast,Applesauce (1/2 Cup),6
braddock elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),6
braddock elementary,Breakfast,"Parfait, Triple Berry (Parfait)",6
braddock elementary,Breakfast,Golden Delicious Apple (Each),4
braddock elementary,Breakfast,1% Unflavored Shelf-Stable Milk (Each),3
braddock elementary,Breakfast,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),3
braddock elementary,Breakfast,Biscuit (Biscuit),3
braddock elementary,Breakfast,Chilled Mandarin Oranges (1/2 cup (drained)),3
braddock elementary,Breakfast,Chilled Pineapple (1/2 cup),3
braddock elementary,Breakfast,Egg and American Cheese on English Muffin (Sandwich),3
braddock elementary,Breakfast,Apple Cinnamon Bread (Grain for entree) (1 square),2
braddock elementary,Breakfast,Apple Slices (3 slices per 1/4 cup),2
braddock elementary,Breakfast,Bottled Water (Bottle),2
braddock elementary,Breakfast,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",2
braddock elementary,Breakfast,IW Applesauce Cup (Each),2
braddock elementary,Breakfast,Mini Maple Waffles (Package),2
braddock elementary,Breakfast,"Apple Slices (3 slices, 1/4 cup)",1
braddock elementary,Breakfast,"Apple, Slices, IW - ER Supper Only (Each)",1
braddock elementary,Breakfast,Assorted Craisins (Packet),1
braddock elementary,Breakfast,"Batter, Pumpkin Bread (2oz Grain (1/32Baked Pan))",1
braddock elementary,Breakfast,"Cereal, Cinnamon Toast Crunch 1 oz (Sub) (Each)",1
braddock elementary,Breakfast,Chicken Tenders (3 tenders),1
braddock elementary,Breakfast,Fat Free Unflavored Shelf-Stable Milk (Each),1
braddock elementary,Breakfast,Graham Crackers (Package),1
braddock elementary,Breakfast,Granola (1/4 cup),1
braddock elementary,Breakfast,"Lactose Free, White Milk (Each)",1
braddock elementary,Breakfast,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",1
braddock elementary,Breakfast,Natural Blackberry Jam (Packet),1
braddock elementary,Breakfast,Orange (1/4 cup),1
braddock elementary,Breakfast,Orange (Each - serving),1
braddock elementary,Breakfast,Orange Slices (6 Slices per 1/2 cup),1
braddock elementary,Breakfast,Peach Parfait (Parfait),1
braddock elementary,Breakfast,Raspberry Lemonade Flavored Dried Cranberries (2 Eaches),1
braddock elementary,Breakfast,Strawberry Flavored Dried Cranberries (2 Eaches),1
braddock elementary,Breakfast,Strawberry Flavored Dried Cranberries (Each),1
braddock elementary,Breakfast,Whole Strawberries (1/2 cup thawed),1
bren mar park elementary,Breakfast,Apple Juice (Each),140
bren mar park elementary,Breakfast,Orange Tangerine Juice (Each),75
bren mar park elementary,Breakfast,Mini Maple Pancakes (Package),65
bren mar park elementary,Breakfast,1% White Milk (Each),63
bren mar park elementary,Breakfast,Bagel (Bagel),31
bren mar park elementary,Breakfast,Cream Cheese (Each),24
bren mar park elementary,Breakfast,Honey Cheerios Cereal (Each),24
bren mar park elementary,Breakfast,Red Delicious Apple (Each - serving),23
bren mar park elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",21
bren mar park elementary,Breakfast,Cinnamon Chex Cereal (Each),20
bren mar park elementary,Breakfast,Blueberry Chex Cereal (Each),17
bren mar park elementary,Breakfast,Fat Free White Milk (Each),17
bren mar park elementary,Breakfast,Banana (Each),15
bren mar park elementary,Breakfast,String Cheese (1 Stick),15
bren mar park elementary,Breakfast,Natural Breakfast Syrup (Each),11
bren mar park elementary,Breakfast,Natural Grape Jam (Packet),8
bren mar park elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",6
bren mar park elementary,Breakfast,Mandarin Orange Parfait (Parfait),6
bren mar park elementary,Breakfast,Orange (6 Slices per 1/2 cup),6
bren mar park elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),5
bren mar park elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),5
bren mar park elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),5
bren mar park elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),5
bren mar park elementary,Breakfast,Blueberry Bread (1 square),4
bren mar park elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),4
bren mar park elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),4
bren mar park elementary,Breakfast,Strawberry Parfait (Parfait),4
bren mar park elementary,Breakfast,Blueberry Muffin Top (Muffin Top),3
bren mar park elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),3
bren mar park elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",3
bren mar park elementary,Breakfast,Applesauce (1/2 Cup),2
bren mar park elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),2
bren mar park elementary,Breakfast,Golden Delicious Apple (Each),2
bren mar park elementary,Breakfast,"Parfait, Triple Berry (Parfait)",2
bren mar park elementary,Breakfast,1% Unflavored Shelf-Stable Milk (Each),1
bren mar park elementary,Breakfast,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),1
bren mar park elementary,Breakfast,Apple Cinnamon Bread (Grain for entree) (1 square),1
bren mar park elementary,Breakfast,Apple Slices (3 slices per 1/4 cup),1
bren mar park elementary,Breakfast,"Apple, Slices, IW - ER Supper Only (Each)",1
bren mar park elementary,Breakfast,Assorted Craisins (Packet),1
bren mar park elementary,Breakfast,Biscuit (Biscuit),1
bren mar park elementary,Breakfast,Bottled Water (Bottle),1
bren mar park elementary,Breakfast,Chilled Mandarin Oranges (1/2 cup (drained)),1
bren mar park elementary,Breakfast,Chilled Pineapple (1/2 cup),1
bren mar park elementary,Breakfast,Egg and American Cheese on English Muffin (Sandwich),1
bren mar park elementary,Breakfast,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",1
bren mar park elementary,Breakfast,IW Applesauce Cup (Each),1
bren mar park elementary,Breakfast,"Lactose Free, White Milk (Each)",1
bren mar park elementary,Breakfast,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",1
bren mar park elementary,Breakfast,Mini Maple Waffles (Package),1
bren mar park elementary,Breakfast,Strawberry Flavored Dried Cranberries (2 Eaches),1
bren mar park elementary,Breakfast,Whole Strawberries (1/2 cup thawed),1
brookfield elementary,Breakfast,Apple Juice (Each),156
brookfield elementary,Breakfast,Orange Tangerine Juice (Each),84
brookfield elementary,Breakfast,Mini Maple Pancakes (Package),72
brookfield elementary,Breakfast,1% White Milk (Each),70
brookfield elementary,Breakfast,Bagel (Bagel),34
brookfield elementary,Breakfast,Cream Cheese (Each),26
brookfield elementary,Breakfast,Honey Cheerios Cereal (Each),26
brookfield elementary,Breakfast,Red Delicious Apple (Each - serving),26
brookfield elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",24
brookfield elementary,Breakfast,Cinnamon Chex Cereal (Each),22
brookfield elementary,Breakfast,Blueberry Chex Cereal (Each),19
brookfield elementary,Breakfast,Fat Free White Milk (Each),19
brookfield elementary,Breakfast,Banana (Each),17
brookfield elementary,Breakfast,String Cheese (1 Stick),17
brookfield elementary,Breakfast,Natural Breakfast Syrup (Each),12
brookfield elementary,Breakfast,Natural Grape Jam (Packet),9
brookfield elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",7
brookfield elementary,Breakfast,Mandarin Orange Parfait (Parfait),7
brookfield elementary,Breakfast,Orange (6 Slices per 1/2 cup),7
brookfield elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),6
brookfield elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),6
brookfield elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),5
brookfield elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),5
brookfield elementary,Breakfast,Strawberry Parfait (Parfait),5
brookfield elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),5
brookfield elementary,Breakfast,Blueberry Bread (1 square),4
brookfield elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),4
brookfield elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),4
brookfield elementary,Breakfast,Applesauce (1/2 Cup),3
brookfield elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),3
brookfield elementary,Breakfast,Blueberry Muffin Top (Muffin Top),3
brookfield elementary,Breakfast,"Parfait, Triple Berry (Parfait)",3
brookfield elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",3
brookfield elementary,Breakfast,Chilled Mandarin Oranges (1/2 cup (drained)),2
brookfield elementary,Breakfast,Golden Delicious Apple (Each),2
brookfield elementary,Breakfast,1% Unflavored Shelf-Stable Milk (Each),1
brookfield elementary,Breakfast,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),1
brookfield elementary,Breakfast,Apple Cinnamon Bread (Grain for entree) (1 square),1
brookfield elementary,Breakfast,Apple Slices (3 slices per 1/4 cup),1
brookfield elementary,Breakfast,"Apple, Slices, IW - ER Supper Only (Each)",1
brookfield elementary,Breakfast,Assorted Craisins (Packet),1
brookfield elementary,Breakfast,Biscuit (Biscuit),1
brookfield elementary,Breakfast,Bottled Water (Bottle),1
brookfield elementary,Breakfast,Chilled Pineapple (1/2 cup),1
brookfield elementary,Breakfast,Egg and American Cheese on English Muffin (Sandwich),1
brookfield elementary,Breakfast,Fat Free Unflavored Shelf-Stable Milk (Each),1
brookfield elementary,Breakfast,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",1
brookfield elementary,Breakfast,IW Applesauce Cup (Each),1
brookfield elementary,Breakfast,"Lactose Free, White Milk (Each)",1
brookfield elementary,Breakfast,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",1
brookfield elementary,Breakfast,Mini Maple Waffles (Package),1
brookfield elementary,Breakfast,Strawberry Flavored Dried Cranberries (2 Eaches),1
brookfield elementary,Breakfast,Whole Strawberries (1/2 cup thawed),1
