school_name,date,identifier,name,planned_reimbursable,planned_non-reimbursable,planned_total,offered_reimbursable,offered_non-reimbursable,offered_total,served_reimbursable,served_non-reimbursable,served_total,discarded_total,discarded_cost,subtotal_cost,left_over_total,left_over_percent_of_offered,left_over_cost,production_cost_total,Calories,Total Fat (g),Saturated Fat (g),Cholesterol (mg),Sodium (mg),Carbohydrate (g),Dietary Fiber (g),Total Sugars (g),Added Sugars (g),Protein (g),Vitamin A (IU),Vitamin C (mg),Vitamin D (D2 + D3) (mcg),Calcium (mg),Iron (mg),Potassium (mg),Category,Sub-Category,Served
colvin run elementary,2025-05-29,20001,1% White Milk (Each),4,0,4,6,2,1,3,1.08,0,0.0,0.0,1.08,3.0,50.0,1.08,2.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
colvin run elementary,2025-05-29,20038,Fat Free White Milk (Each),2,0,2,4,1,0,1,0.33,0,0.0,0.0,0.33,3.0,75.0,0.99,1.32,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
colvin run elementary,2025-05-30,20001,1% White Milk (Each),4,0,4,6,2,2,4,1.44,0,0.0,0.0,1.44,2.0,33.33,0.72,2.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
colvin run elementary,2025-05-30,20038,Fat Free White Milk (Each),2,0,2,4,2,0,2,0.66,0,0.0,0.0,0.66,2.0,50.0,0.66,1.32,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
cooper middle,2025-05-01,30102,1% Unflavored Shelf-Stable Milk (Each),0,0,0,6,2,0,2,0.76,0,0.0,0.0,0.76,4.0,66.67,1.52,2.28,110,3,2,10,105,12,0,12,0,8,150,0,3,300,0,320,Sides,Milk,Breakfast
cooper middle,2025-05-01,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,6,2,0,2,0.96,0,0.0,0.0,0.96,4.0,66.67,1.92,2.88,90,0,0,5,130,12,0,12,0,8,150,0,3,300,0,400,Sides,Milk,Lunch
cooper middle,2025-05-02,20001,1% White Milk (Each),2,0,2,6,2,0,2,0.72,0,0.0,0.0,0.72,4.0,66.67,1.44,2.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
cooper middle,2025-05-02,20038,Fat Free White Milk (Each),3,0,3,6,2,0,2,0.66,0,0.0,0.0,0.66,4.0,66.67,1.32,1.98,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
cooper middle,2025-05-05,20001,1% White Milk (Each),2,0,2,6,2,0,2,0.72,0,0.0,0.0,0.72,4.0,66.67,1.44,2.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
cooper middle,2025-05-05,20038,Fat Free White Milk (Each),3,0,3,6,2,0,2,0.66,0,0.0,0.0,0.66,4.0,66.67,1.32,1.98,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
cooper middle,2025-05-06,20001,1% White Milk (Each),2,0,2,6,2,0,2,0.72,0,0.0,0.0,0.72,4.0,66.67,1.44,2.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
cooper middle,2025-05-06,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,6,2,0,2,0.96,0,0.0,0.0,0.96,4.0,66.67,1.92,2.88,90,0,0,5,130,12,0,12,0,8,150,0,3,300,0,400,Sides,Milk,Lunch
cooper middle,2025-05-07,20001,1% White Milk (Each),2,0,2,6,2,0,2,0.72,0,0.0,0.0,0.72,4.0,66.67,1.44,2.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
cooper middle,2025-05-07,20038,Fat Free White Milk (Each),4,0,4,6,2,0,2,0.66,0,0.0,0.0,0.66,4.0,66.67,1.32,1.98,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
cooper middle,2025-05-08,20001,1% White Milk (Each),2,0,2,6,2,0,2,0.72,0,0.0,0.0,0.72,4.0,66.67,1.44,2.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
cooper middle,2025-05-08,20038,Fat Free White Milk (Each),3,0,3,6,2,0,2,0.66,0,0.0,0.0,0.66,4.0,66.67,1.32,1.98,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
cooper middle,2025-05-09,20001,1% White Milk (Each),2,0,2,6,2,0,2,0.72,0,0.0,0.0,0.72,4.0,66.67,1.44,2.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
cooper middle,2025-05-09,20038,Fat Free White Milk (Each),3,0,3,6,2,0,2,0.66,0,0.0,0.0,0.66,4.0,66.67,1.32,1.98,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
cooper middle,2025-05-12,20001,1% White Milk (Each),2,0,2,6,2,0,2,0.72,0,0.0,0.0,0.72,4.0,66.67,1.44,2.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
cooper middle,2025-05-12,20038,Fat Free White Milk (Each),2,0,2,6,2,0,2,0.66,0,0.0,0.0,0.66,4.0,66.67,1.32,1.98,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
cooper middle,2025-05-13,20001,1% White Milk (Each),2,0,2,6,2,0,2,0.72,0,0.0,0.0,0.72,4.0,66.67,1.44,2.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
cooper middle,2025-05-13,20038,Fat Free White Milk (Each),2,0,2,6,2,0,2,0.66,0,0.0,0.0,0.66,4.0,66.67,1.32,1.98,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
cooper middle,2025-05-14,20001,1% White Milk (Each),2,0,2,6,2,0,2,0.72,0,0.0,0.0,0.72,4.0,66.67,1.44,2.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
cooper middle,2025-05-14,20038,Fat Free White Milk (Each),2,0,2,6,2,0,2,0.66,0,0.0,0.0,0.66,4.0,66.67,1.32,1.98,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
cooper middle,2025-05-15,20001,1% White Milk (Each),2,0,2,6,2,0,2,0.72,0,0.0,0.0,0.72,4.0,66.67,1.44,2.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
cooper middle,2025-05-15,20038,Fat Free White Milk (Each),2,0,2,6,2,0,2,0.66,0,0.0,0.0,0.66,4.0,66.67,1.32,1.98,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
cooper middle,2025-05-16,20001,1% White Milk (Each),2,0,2,6,2,0,2,0.72,0,0.0,0.0,0.72,4.0,66.67,1.44,2.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
cooper middle,2025-05-16,20038,Fat Free White Milk (Each),2,0,2,6,2,0,2,0.66,0,0.0,0.0,0.66,4.0,66.67,1.32,1.98,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
cooper middle,2025-05-19,20001,1% White Milk (Each),2,0,2,6,2,0,2,0.72,0,0.0,0.0,0.72,4.0,66.67,1.44,2.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
cooper middle,2025-05-19,20038,Fat Free White Milk (Each),2,0,2,6,2,0,2,0.66,0,0.0,0.0,0.66,4.0,66.67,1.32,1.98,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
cooper middle,2025-05-20,20001,1% White Milk (Each),2,0,2,6,2,0,2,0.72,0,0.0,0.0,0.72,4.0,66.67,1.44,2.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
cooper middle,2025-05-20,20038,Fat Free White Milk (Each),2,0,2,6,2,0,2,0.66,0,0.0,0.0,0.66,4.0,66.67,1.32,1.98,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
cooper middle,2025-05-21,20001,1% White Milk (Each),2,0,2,6,2,0,2,0.72,0,0.0,0.0,0.72,4.0,66.67,1.44,2.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
cooper middle,2025-05-21,20038,Fat Free White Milk (Each),2,0,2,6,2,0,2,0.66,0,0.0,0.0,0.66,4.0,66.67,1.32,1.98,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
cooper middle,2025-05-22,20001,1% White Milk (Each),2,0,2,6,2,0,2,0.72,0,0.0,0.0,0.72,4.0,66.67,1.44,2.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
cooper middle,2025-05-22,20038,Fat Free White Milk (Each),2,0,2,6,2,0,2,0.66,0,0.0,0.0,0.66,4.0,66.67,1.32,1.98,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
cooper middle,2025-05-23,20001,1% White Milk (Each),2,0,2,6,2,0,2,0.72,0,0.0,0.0,0.72,4.0,66.67,1.44,2.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
cooper middle,2025-05-23,20038,Fat Free White Milk (Each),2,0,2,6,2,0,2,0.66,0,0.0,0.0,0.66,4.0,66.67,1.32,1.98,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
cooper middle,2025-05-27,20001,1% White Milk (Each),2,0,2,6,2,0,2,0.72,0,0.0,0.0,0.72,4.0,66.67,1.44,2.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
cooper middle,2025-05-27,20038,Fat Free White Milk (Each),2,0,2,6,2,0,2,0.66,0,0.0,0.0,0.66,4.0,66.67,1.32,1.98,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
cooper middle,2025-05-28,20001,1% White Milk (Each),2,0,2,6,2,0,2,0.72,0,0.0,0.0,0.72,4.0,66.67,1.44,2.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
cooper middle,2025-05-28,20038,Fat Free White Milk (Each),2,0,2,6,2,0,2,0.66,0,0.0,0.0,0.66,4.0,66.67,1.32,1.98,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
cooper middle,2025-05-29,20001,1% White Milk (Each),2,0,2,6,2,0,2,0.72,0,0.0,0.0,0.72,4.0,66.67,1.44,2.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
cooper middle,2025-05-29,20038,Fat Free White Milk (Each),2,0,2,6,2,0,2,0.66,0,0.0,0.0,0.66,4.0,66.67,1.32,1.98,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
cooper middle,2025-05-30,20001,1% White Milk (Each),2,0,2,6,2,0,2,0.72,0,0.0,0.0,0.72,4.0,66.67,1.44,2.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
cooper middle,2025-05-30,20038,Fat Free White Milk (Each),2,0,2,6,2,0,2,0.66,0,0.0,0.0,0.66,4.0,66.67,1.32,1.98,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-01,20001,1% White Milk (Each),131,0,131,141,129,0,129,46.44,0,0.0,0.0,46.44,12.0,8.51,4.32,50.76,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-01,20038,Fat Free White Milk (Each),43,0,43,50,41,0,41,13.53,0,0.0,0.0,13.53,9.0,18.0,2.97,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-01,20043,"Lactose Free, White Milk (Each)",0,0,0,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
crestwood elementary,2025-05-02,20001,1% White Milk (Each),129,0,129,139,130,0,130,46.8,0,0.0,0.0,46.8,9.0,6.47,3.24,50.04,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-02,20038,Fat Free White Milk (Each),42,0,42,50,37,0,37,12.21,0,0.0,0.0,12.21,13.0,26.0,4.29,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-02,20043,"Lactose Free, White Milk (Each)",0,0,0,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
crestwood elementary,2025-05-05,20001,1% White Milk (Each),129,0,129,142,130,0,130,46.8,0,0.0,0.0,46.8,12.0,8.45,4.32,51.12,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-05,20038,Fat Free White Milk (Each),42,0,42,50,33,0,33,10.89,0,0.0,0.0,10.89,17.0,34.0,5.61,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-05,20043,"Lactose Free, White Milk (Each)",0,0,0,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
crestwood elementary,2025-05-06,20001,1% White Milk (Each),129,0,129,144,135,0,135,48.6,0,0.0,0.0,48.6,9.0,6.25,3.24,51.84,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-06,20038,Fat Free White Milk (Each),42,0,42,50,38,0,38,12.54,0,0.0,0.0,12.54,12.0,24.0,3.96,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-06,20043,"Lactose Free, White Milk (Each)",0,0,0,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
crestwood elementary,2025-05-07,20001,1% White Milk (Each),131,0,131,142,133,0,133,47.88,0,0.0,0.0,47.88,9.0,6.34,3.24,51.12,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-07,20038,Fat Free White Milk (Each),43,0,43,50,38,0,38,12.54,0,0.0,0.0,12.54,12.0,24.0,3.96,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-07,20043,"Lactose Free, White Milk (Each)",0,0,0,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
crestwood elementary,2025-05-08,20001,1% White Milk (Each),131,0,131,143,127,0,127,45.72,0,0.0,0.0,45.72,16.0,11.19,5.76,51.48,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-08,20038,Fat Free White Milk (Each),43,0,43,50,39,0,39,12.87,0,0.0,0.0,12.87,11.0,22.0,3.63,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-09,20001,1% White Milk (Each),129,0,129,144,132,0,132,47.52,0,0.0,0.0,47.52,12.0,8.33,4.32,51.84,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-09,20038,Fat Free White Milk (Each),42,0,42,50,41,0,41,13.53,0,0.0,0.0,13.53,9.0,18.0,2.97,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-09,20043,"Lactose Free, White Milk (Each)",0,0,0,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
crestwood elementary,2025-05-12,20001,1% White Milk (Each),130,0,130,143,131,0,131,47.16,0,0.0,0.0,47.16,12.0,8.39,4.32,51.48,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-12,20038,Fat Free White Milk (Each),40,0,40,50,41,0,41,13.53,0,0.0,0.0,13.53,9.0,18.0,2.97,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-12,20043,"Lactose Free, White Milk (Each)",0,0,0,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
crestwood elementary,2025-05-13,20001,1% White Milk (Each),124,0,124,139,124,0,124,44.64,0,0.0,0.0,44.64,15.0,10.79,5.4,50.04,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-13,20038,Fat Free White Milk (Each),39,0,39,50,41,0,41,13.53,0,0.0,0.0,13.53,9.0,18.0,2.97,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-13,20043,"Lactose Free, White Milk (Each)",0,0,0,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
crestwood elementary,2025-05-14,20001,1% White Milk (Each),133,0,133,142,130,0,130,46.8,0,0.0,0.0,46.8,12.0,8.45,4.32,51.12,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-14,20038,Fat Free White Milk (Each),43,0,43,50,41,0,41,13.53,0,0.0,0.0,13.53,9.0,18.0,2.97,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-14,20043,"Lactose Free, White Milk (Each)",0,0,0,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
crestwood elementary,2025-05-15,20001,1% White Milk (Each),133,0,133,145,129,0,129,46.44,0,0.0,0.0,46.44,16.0,11.03,5.76,52.2,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-15,20038,Fat Free White Milk (Each),43,0,43,50,38,0,38,12.54,0,0.0,0.0,12.54,12.0,24.0,3.96,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-15,20043,"Lactose Free, White Milk (Each)",0,0,0,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
crestwood elementary,2025-05-16,20001,1% White Milk (Each),124,0,124,142,129,0,129,46.44,0,0.0,0.0,46.44,13.0,9.15,4.68,51.12,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-16,20038,Fat Free White Milk (Each),39,0,39,50,36,0,36,11.88,0,0.0,0.0,11.88,14.0,28.0,4.62,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-16,20043,"Lactose Free, White Milk (Each)",0,0,0,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
crestwood elementary,2025-05-19,20001,1% White Milk (Each),124,0,124,142,127,0,127,45.72,0,0.0,0.0,45.72,15.0,10.56,5.4,51.12,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-19,20038,Fat Free White Milk (Each),39,0,39,50,38,0,38,12.54,0,0.0,0.0,12.54,12.0,24.0,3.96,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-19,20043,"Lactose Free, White Milk (Each)",0,0,0,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
crestwood elementary,2025-05-20,20001,1% White Milk (Each),115,0,115,183,171,0,171,61.56,0,0.0,0.0,61.56,12.0,6.56,4.32,65.88,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-20,20038,Fat Free White Milk (Each),39,0,39,50,42,0,42,13.86,0,0.0,0.0,13.86,8.0,16.0,2.64,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-20,20043,"Lactose Free, White Milk (Each)",0,0,0,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
crestwood elementary,2025-05-21,20001,1% White Milk (Each),133,0,133,175,163,0,163,58.68,0,0.0,0.0,58.68,12.0,6.86,4.32,63.0,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-21,20038,Fat Free White Milk (Each),43,0,43,50,42,0,42,13.86,0,0.0,0.0,13.86,8.0,16.0,2.64,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-21,20043,"Lactose Free, White Milk (Each)",0,0,0,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
crestwood elementary,2025-05-22,20001,1% White Milk (Each),133,0,133,144,130,0,130,46.8,0,0.0,0.0,46.8,14.0,9.72,5.04,51.84,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-22,20038,Fat Free White Milk (Each),43,0,43,50,43,0,43,14.19,0,0.0,0.0,14.19,7.0,14.0,2.31,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-22,20043,"Lactose Free, White Milk (Each)",0,0,0,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
crestwood elementary,2025-05-23,20001,1% White Milk (Each),150,0,150,143,127,0,127,45.72,0,0.0,0.0,45.72,16.0,11.19,5.76,51.48,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-23,20038,Fat Free White Milk (Each),40,0,40,50,38,0,38,12.54,0,0.0,0.0,12.54,12.0,24.0,3.96,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-23,20043,"Lactose Free, White Milk (Each)",0,0,0,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
crestwood elementary,2025-05-27,20001,1% White Milk (Each),128,0,128,143,131,0,131,47.16,0,0.0,0.0,47.16,12.0,8.39,4.32,51.48,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-27,20038,Fat Free White Milk (Each),36,0,36,50,44,0,44,14.52,0,0.0,0.0,14.52,6.0,12.0,1.98,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-27,20043,"Lactose Free, White Milk (Each)",0,0,0,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
crestwood elementary,2025-05-28,20001,1% White Milk (Each),130,0,130,139,128,0,128,46.08,0,0.0,0.0,46.08,11.0,7.91,3.96,50.04,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-28,20038,Fat Free White Milk (Each),37,0,37,50,42,0,42,13.86,0,0.0,0.0,13.86,8.0,16.0,2.64,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-28,20043,"Lactose Free, White Milk (Each)",0,0,0,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
crestwood elementary,2025-05-29,20001,1% White Milk (Each),121,0,121,144,130,0,130,46.8,0,0.0,0.0,46.8,14.0,9.72,5.04,51.84,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-29,20038,Fat Free White Milk (Each),37,0,37,50,41,0,41,13.53,0,0.0,0.0,13.53,9.0,18.0,2.97,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-29,20043,"Lactose Free, White Milk (Each)",0,0,0,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
crestwood elementary,2025-05-30,20001,1% White Milk (Each),128,0,128,140,122,0,122,43.92,0,0.0,0.0,43.92,18.0,12.86,6.48,50.4,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-30,20038,Fat Free White Milk (Each),36,0,36,50,38,0,38,12.54,0,0.0,0.0,12.54,12.0,24.0,3.96,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
crestwood elementary,2025-05-30,20043,"Lactose Free, White Milk (Each)",0,0,0,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
crossfield elementary,2025-05-01,20001,1% White Milk (Each),11,0,11,10,10,0,10,3.6,0,0.0,0.0,3.6,0.0,0.0,0.0,3.6,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
crossfield elementary,2025-05-01,20038,Fat Free White Milk (Each),5,0,5,4,4,0,4,1.32,0,0.0,0.0,1.32,0.0,0.0,0.0,1.32,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
crossfield elementary,2025-05-02,20001,1% White Milk (Each),11,0,11,10,10,0,10,3.6,0,0.0,0.0,3.6,0.0,0.0,0.0,3.6,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
