school_name,name,total_offered,total_left_over,net_consumption_rate
Laurel Ridge Elementary,Potato Wedges (7 pieces),300,0,100.0
Laurel Ridge Elementary,Raspberry Lemonade Flavored Dried Cranberries (2 Eaches),11,0,100.0
Laurel Ridge Elementary,Red Seedless Grapes (16 grapes per 1/2 cup),1074,0,100.0
Laurel Ridge Elementary,Red Seedless Grapes (8 grapes per 1/4 cup),161,0,100.0
Laurel Ridge Elementary,Roasted Plantains (3 Slices),100,0,100.0
Laurel Ridge Elementary,Roasted Sunflower Seeds (Package),57,0,100.0
Laurel Ridge Elementary,"Salsa, Mild Canned (1.5 oz)",387,0,100.0
Laurel Ridge Elementary,"Sandwich, Turkey & Cheese (sandwich)",122,0,100.0
Laurel Ridge Elementary,"Sandwich, Turkey & Cheese on Sub Roll (sandwich)",11,0,100.0
Laurel Ridge Elementary,Smartfood RF White Cheddar Popcorn (Each),291,0,100.0
Laurel Ridge Elementary,Soft Pretzel (1 pretzel),646,0,100.0
Laurel Ridge Elementary,Steamed Baby Carrots (1/2 cup),90,0,100.0
Laurel Ridge Elementary,Steamed Broccoli (1/2 cup),308,0,100.0
Laurel Ridge Elementary,Strawberry & Banana Yogurt Power Pack (Power Packs),115,0,100.0
Laurel Ridge Elementary,Strawberry Chex Mix (Package),205,0,100.0
Laurel Ridge Elementary,String Cheese (Each),188,0,100.0
Laurel Ridge Elementary,Sub Roll (Sub Roll),108,0,100.0
Laurel Ridge Elementary,Tex Mex Corn (1/2 cup),6,0,100.0
Laurel Ridge Elementary,Tomato & Basil Lasagna (Each),89,0,100.0
Laurel Ridge Elementary,Tomato Soup (8 oz Ladle),275,0,100.0
Laurel Ridge Elementary,Turkey Pepperoni Pizza (1.37 oz),98,0,100.0
Laurel Ridge Elementary,Turkey Pepperoni Pizza (Slice),689,0,100.0
Laurel Ridge Elementary,Vanilla Sugar Cookie (1/2 Cookie),140,0,100.0
Laurel Ridge Elementary,Watermelon Flavored Dried Cranberries (2 Eaches),6,0,100.0
Laurel Ridge Elementary,Wheat Thins (Package),22,0,100.0
Laurel Ridge Elementary,Whole Wheat Dinner Roll (Each),5,0,100.0
Laurel Ridge Elementary,Orange Tangerine Juice (Each),506,1,99.80237154150198
Laurel Ridge Elementary,Chicken Tenders (3 tenders),872,9,98.96788990825688
Laurel Ridge Elementary,Bottled Water (Bottle),497,6,98.79275653923541
Laurel Ridge Elementary,Apple Slices (3 slices per 1/4 cup),2414,34,98.59154929577466
Laurel Ridge Elementary,Orange (1/4 cup),380,9,97.63157894736842
Laurel Ridge Elementary,"Sauce, Spicy Mayo (tbsp)",252,6,97.61904761904762
Laurel Ridge Elementary,Cooked  Brown Rice (1/2 cup cooked),549,15,97.26775956284153
Laurel Ridge Elementary,Ranch Dressing (1 ounce),962,36,96.25779625779626
Laurel Ridge Elementary,Mustard Packet (Packet),200,10,95.0
Laurel Ridge Elementary,PB&J Power Pack (Power Packs),1327,71,94.64958553127354
Laurel Ridge Elementary,Whole Wheat Dinner Roll (2 rolls),176,10,94.31818181818183
Laurel Ridge Elementary,Watermelon Flavored Dried Cranberries (Each),395,24,93.92405063291139
Laurel Ridge Elementary,Cooked  Brown Rice (1 cup cooked),446,33,92.60089686098655
Laurel Ridge Elementary,Ketchup Packet (Packet),3990,312,92.18045112781955
Laurel Ridge Elementary,Golden Delicious Apple (Each),320,26,91.875
Laurel Ridge Elementary,Asian Meatball Sub (sandwich),120,10,91.66666666666666
Laurel Ridge Elementary,Chocolate Chip Cookie (1/2 Cookie),1586,142,91.04665825977301
Laurel Ridge Elementary,Asian Veggie Sub (sandwich),444,43,90.31531531531532
Laurel Ridge Elementary,Chickenless Bites (2 Bites),330,33,90.0
Laurel Ridge Elementary,Orange Chickenless Bites (4 bites),104,12,88.46153846153845
Laurel Ridge Elementary,Chocolate Chip Cookie (Cookie),1175,140,88.08510638297872
Laurel Ridge Elementary,"Chicken, Bites (4 Bites)",239,34,85.77405857740585
Laurel Ridge Elementary,Hamburger (Sandwich),155,30,80.64516129032258
Laurel Ridge Elementary,Baked Cheese Sticks (2 Cheese Sticks),246,50,79.67479674796748
Laurel Ridge Elementary,Italian Dressing (1 ounce),504,108,78.57142857142857
Laurel Ridge Elementary,Mayonnaise Packet (Packet),100,22,78.0
Laurel Ridge Elementary,"Sauce, BBQ, HFCS-Free, Bulk, Low-Sodium (2 TBSP)",24,10,58.333333333333336
Laurel Ridge Elementary,Fat Free Chocolate Milk (Each),6668,2860,57.10857828434314
Laurel Ridge Elementary,1% White Milk (Each),2361,1656,29.860228716645487
Laurel Ridge Elementary,Fat Free White Milk (Each),459,377,17.86492374727669
Lees Corner Elementary,Alfredo & Basil Lasagna (Each),40,0,100.0
Lees Corner Elementary,Apple Slices (3 slices per 1/4 cup),64,0,100.0
Lees Corner Elementary,Asian Veggie Sub (sandwich),34,0,100.0
Lees Corner Elementary,Assorted  4 oz Yogurt (Container),6,0,100.0
Lees Corner Elementary,Bean and Cheese Pupusa (Pupusa),42,0,100.0
Lees Corner Elementary,Black Beans (1/2 Cup),58,0,100.0
Lees Corner Elementary,Black Beans (1/4 Cup),55,0,100.0
Lees Corner Elementary,Black Beans - salad bar entree (1/2 cup),1,0,100.0
Lees Corner Elementary,Blueberry Bread (1 square),90,0,100.0
Lees Corner Elementary,"Bread, Loco (1/2 piece)",95,0,100.0
Lees Corner Elementary,Celery Sticks (1/2 cup),50,0,100.0
Lees Corner Elementary,Chana Masala (1/2 cup),20,0,100.0
Lees Corner Elementary,Cheese Quesadilla (Quesadilla),54,0,100.0
Lees Corner Elementary,Cherry Vanilla Yogurt (Container),1,0,100.0
Lees Corner Elementary,Chicken & Vegetable Dumplings (6 dumplings),45,0,100.0
Lees Corner Elementary,Chicken Alfredo Pasta (heaping 1 cup ( #4 scoop)),57,0,100.0
Lees Corner Elementary,Chicken Masala Drumstick (Drumstick),89,0,100.0
Lees Corner Elementary,Chicken Tenders (3 tenders),397,0,100.0
Lees Corner Elementary,Chickenless Bites (2 Bites),12,0,100.0
Lees Corner Elementary,Chickenless Bites (4 Bites),60,0,100.0
Lees Corner Elementary,Chickpeas (1/2 cup),50,0,100.0
Lees Corner Elementary,Chilled Mandarin Oranges (1/4 cup (drained)),50,0,100.0
Lees Corner Elementary,Chilled Peaches (1/4 cup (drained)),85,0,100.0
Lees Corner Elementary,Chocolate Chip Cookie (1/2 Cookie),320,0,100.0
Lees Corner Elementary,Cooked  Brown Rice (1/2 cup cooked),97,0,100.0
Lees Corner Elementary,Corn (1/4 cup (thawed)),32,0,100.0
Lees Corner Elementary,Cucumber Slices (1/4 cup),245,0,100.0
Lees Corner Elementary,Cucumber Slices (6 Slices per 1/2 cup),48,0,100.0
Lees Corner Elementary,Fish  Sandwich (Sandwich),24,0,100.0
Lees Corner Elementary,Fish Tacos (2 Tacos),73,0,100.0
Lees Corner Elementary,Grape Tomatoes (1/4 cup),145,0,100.0
Lees Corner Elementary,Ketchup Packet (Packet),64,0,100.0
Lees Corner Elementary,Manager's Vegetable Choice (1/4 cup),882,0,100.0
Lees Corner Elementary,Mandarin Orange Pepper Fruit Salsa (1 TBSP),53,0,100.0
Lees Corner Elementary,Nachos with Cheese Sauce (Serving),97,0,100.0
Lees Corner Elementary,Nachos with Turkey Barbacoa and Cheese Sauce (Serving),34,0,100.0
Lees Corner Elementary,Orange (1/4 cup),238,0,100.0
Lees Corner Elementary,Orange Chickenless Bites (4 bites),99,0,100.0
Lees Corner Elementary,Orange Sauce (ounce),45,0,100.0
Lees Corner Elementary,Orange Slices (3 slices per 1/4 cup),865,0,100.0
Lees Corner Elementary,Orange Slices (6 Slices per 1/2 cup),102,0,100.0
Lees Corner Elementary,Peach Yogurt Power Pack (Power Packs),46,0,100.0
Lees Corner Elementary,"Penne Pasta with Marinara and Beef Meatballs (cup cooked pasta, 1/2c sauce, 5 meatballs)",62,0,100.0
Lees Corner Elementary,Roasted Plantains (6 Slices),100,0,100.0
Lees Corner Elementary,Steamed Broccoli (1/2 cup),117,0,100.0
Lees Corner Elementary,Strawberry Parfait Power Pack (Power Pack),20,0,100.0
Lees Corner Elementary,Strawberry Parfait Power Pack w/Egg (Power Pack),2,0,100.0
Lees Corner Elementary,String Cheese (Each),4,0,100.0
Lees Corner Elementary,Tex Mex Corn (1/2 cup),70,0,100.0
Lees Corner Elementary,Tomato Soup (8 oz Ladle),24,0,100.0
Lees Corner Elementary,Triple Berry Parfait Power Pack (Power Pack),17,0,100.0
Lees Corner Elementary,Turkey Barbacoa Arepa (1 Arepa + #10 scoop of turkey barbacoa),26,0,100.0
Lees Corner Elementary,Vegetable Dumpling (6 dumplings),27,0,100.0
Lees Corner Elementary,Whole Wheat Dinner Roll (2 rolls),289,0,100.0
Lees Corner Elementary,Whole Wheat Dinner Roll (Each),85,0,100.0
Lees Corner Elementary,Broccoli Florets (1/4 cup),463,1,99.78401727861771
Lees Corner Elementary,Cherry Tomatoes (1/4 cup),279,5,98.2078853046595
Lees Corner Elementary,Chilled Mandarin Oranges (1/2 cup (drained)),105,2,98.09523809523809
Lees Corner Elementary,PB&J Power Pack (Power Packs),430,12,97.20930232558139
Lees Corner Elementary,Beef Meatball Sub Sandwich (Sandwich),248,10,95.96774193548387
Lees Corner Elementary,Lettuce Blend Salad Mix (1/2 cup),2560,120,95.3125
Lees Corner Elementary,Chickpeas (1/4 cup),408,20,95.09803921568627
Lees Corner Elementary,Strawberry Chex Mix (Package),85,5,94.11764705882352
Lees Corner Elementary,Baby Carrots (3 baby carrots per 1/4 cup),846,57,93.26241134751773
Lees Corner Elementary,Grilled Cheese Sandwich (Sandwich),156,12,92.3076923076923
Lees Corner Elementary,Doritos Wild White Nacho Flavored Tortilla Chips (Bag),229,18,92.13973799126637
Lees Corner Elementary,"Peppers, red, pre-sliced (1/2 cup sliced)",508,40,92.1259842519685
Lees Corner Elementary,Strawberry & Banana Yogurt Power Pack (Power Packs),25,2,92.0
Lees Corner Elementary,Red Seedless Grapes (16 grapes per 1/2 cup),906,79,91.280353200883
Lees Corner Elementary,Soft Pretzel (1 pretzel),269,25,90.70631970260223
Lees Corner Elementary,Cheese Pizza (Slice),1077,107,90.06499535747446
Lees Corner Elementary,Gala Apple (Each),260,34,86.92307692307692
Lees Corner Elementary,Banana (Each),326,45,86.1963190184049
Lees Corner Elementary,Baby Carrots (6 Baby Carrots per 1/2 cup),380,55,85.52631578947368
Lees Corner Elementary,Cherry Vanilla Yogurt Power Pack (Power Packs),536,79,85.26119402985076
Lees Corner Elementary,Turkey Pepperoni Pizza (Slice),365,54,85.2054794520548
Lees Corner Elementary,"Peanut Butter and Jelly Sandwich, IW (Each)",72,12,83.33333333333334
Lees Corner Elementary,Strawberry Flavored Dried Cranberries (2 Eaches),60,10,83.33333333333334
Lees Corner Elementary,Red Delicious Apple (Each - serving),1903,320,83.18444561219128
Lees Corner Elementary,Baked Cheese Sticks (2 Cheese Sticks),142,24,83.09859154929578
Lees Corner Elementary,"Sandwich, Turkey & Cheese (sandwich)",110,20,81.81818181818183
Lees Corner Elementary,Apple Juice (Each),204,38,81.37254901960785
Lees Corner Elementary,Ranch Dressing (1 ounce),1018,195,80.84479371316307
Lees Corner Elementary,Cherry Flavored Dried Cranberries (Each),30,6,80.0
Lees Corner Elementary,Strawberry Flavored Dried Cranberries (Each),495,100,79.7979797979798
Lees Corner Elementary,Cheez-Its Crackers (Package),92,19,79.34782608695652
Lees Corner Elementary,Chocolate Chip Cookie (Cookie),300,65,78.33333333333333
Lees Corner Elementary,Mayonnaise Packet (Packet),90,20,77.77777777777779
Lees Corner Elementary,Mustard Packet (Packet),90,20,77.77777777777779
Lees Corner Elementary,Nachos with Black Beans and Cheese Sauce (Serving),34,8,76.47058823529412
Lees Corner Elementary,Marinara Sauce (1/2 cup),77,20,74.02597402597402
Lees Corner Elementary,Smartfood RF White Cheddar Popcorn (Each),99,27,72.72727272727273
Lees Corner Elementary,Asian Meatball Sub (sandwich),140,43,69.28571428571428
Lees Corner Elementary,Orange (6 Slices per 1/2 cup),160,50,68.75
Lees Corner Elementary,Chickpeas - salad bar entree (1/2 cup),6,2,66.66666666666666
Lees Corner Elementary,Manager's Vegetable Choice (1/2 cup),72,24,66.66666666666666
Lees Corner Elementary,Italian Dressing (1 ounce),454,169,62.77533039647577
Lees Corner Elementary,"Chex Mix, Cheddar - do not use (Package)",7,3,57.14285714285714
Lees Corner Elementary,Fat Free Chocolate Milk (Each),4910,2197,55.25458248472505
Lees Corner Elementary,"Sauce, Spicy Mayo (tbsp)",100,47,53.0
Lees Corner Elementary,Bottled Water (Bottle),107,52,51.4018691588785
Lees Corner Elementary,1% White Milk (Each),1231,742,39.72380178716491
Lees Corner Elementary,Orange Tangerine Juice (Each),40,28,30.0
Lees Corner Elementary,Fat Free White Milk (Each),502,372,25.89641434262948
Lees Corner Elementary,BBQ Chicken Drumstick (Drumstick),0,0,0.0
Lees Corner Elementary,Cheeseburger (Sandwich),0,0,0.0
Lees Corner Elementary,Fresh Whole Pear (Each),0,0,0.0
Lees Corner Elementary,Natural Breakfast Syrup (Each),0,0,0.0
Lees Corner Elementary,Orange Chicken (4 Bites w/ 1oz sauce),0,0,0.0
Lees Corner Elementary,Orange Flavored Dried Cranberries (Each),0,0,0.0
Lees Corner Elementary,Original Flavored Dried Cranberries (Package),0,0,0.0
Lees Corner Elementary,Potato Wedges (7 pieces),0,0,0.0
Lees Corner Elementary,Raspberry Lemonade Flavored Dried Cranberries (Each),0,0,0.0
Lees Corner Elementary,Red Seedless Grapes (8 grapes per 1/4 cup),0,0,0.0
Lees Corner Elementary,"Salsa, Mild Canned (1.5 oz)",0,0,0.0
Lees Corner Elementary,Sour Cream (2 Tablespoons),0,0,0.0
Lees Corner Elementary,Vegan Burger (Sandwich),0,0,0.0
Lees Corner Elementary,Watermelon Flavored Dried Cranberries (Each),0,0,0.0
Lees Corner Elementary,Whole Strawberries (1/2 cup thawed),0,0,0.0
Lemon Road Elementary,Asian Veggie Sub (sandwich),226,0,100.0
Lemon Road Elementary,Assorted  4 oz Yogurt (Container),3,0,100.0
Lemon Road Elementary,BBQ Chicken Drumstick (Drumstick),28,0,100.0
Lemon Road Elementary,Black Beans - salad bar entree (1/2 cup),7,0,100.0
Lemon Road Elementary,Blueberry Bread (1 square),103,0,100.0
Lemon Road Elementary,Bottled Water (Bottle),54,0,100.0
Lemon Road Elementary,Chana Masala (1/2 cup),25,0,100.0
Lemon Road Elementary,Cherry Tomatoes (1/4 cup),180,0,100.0
Lemon Road Elementary,Chicken Masala Drumstick (Drumstick),89,0,100.0
Lemon Road Elementary,Chicken Quesadilla (quesadilla),25,0,100.0
Lemon Road Elementary,"Chicken, Bites, Breaded (4 Bites)",10,0,100.0
Lemon Road Elementary,Chickenless Bites (2 Bites),129,0,100.0
Lemon Road Elementary,Chickenless Bites Wrap (Wrap),12,0,100.0
Lemon Road Elementary,Chickpeas - salad bar entree (1/2 cup),5,0,100.0
Lemon Road Elementary,Chilled Mandarin Oranges (1/4 cup (drained)),127,0,100.0
Lemon Road Elementary,Chilled Peaches (1/2 cup),5,0,100.0
Lemon Road Elementary,Chocolate Chip Cookie (1/2 Cookie),704,0,100.0
Lemon Road Elementary,Chocolate Chip Cookie (Cookie),456,0,100.0
Lemon Road Elementary,Cooked  Brown Rice (1 cup cooked),150,0,100.0
Lemon Road Elementary,Cucumber Slices (6 Slices per 1/2 cup),14,0,100.0
Lemon Road Elementary,Doritos Wild White Nacho Flavored Tortilla Chips (Bag),359,0,100.0
Lemon Road Elementary,"Dough, Cookie, Double Chocolate, WG (1/2 Cookie)",326,0,100.0
Lemon Road Elementary,Fat Free Unflavored Shelf-Stable Milk (Each),4,0,100.0
Lemon Road Elementary,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",292,0,100.0
Lemon Road Elementary,"Green Beans, Frozen (1/2 cup)",40,0,100.0
Lemon Road Elementary,Hot Turkey & Cheese (sandwich),42,0,100.0
Lemon Road Elementary,IW Applesauce Cup (Each),19,0,100.0
Lemon Road Elementary,IW Heartzels Pretzels (Package),19,0,100.0
Lemon Road Elementary,Marinara Sauce (1/2 cup),252,0,100.0
Lemon Road Elementary,Nachos with Black Beans and Cheese Sauce (Serving),6,0,100.0
Lemon Road Elementary,Nachos with Cheese Sauce (Serving),162,0,100.0
Lemon Road Elementary,Orange Tangerine Juice (Each),89,0,100.0
Lemon Road Elementary,"Pasta, Baked Penne (1 cup)",60,0,100.0
Lemon Road Elementary,"Peanut Butter and Jelly Sandwich, IW (Each)",7,0,100.0
Lemon Road Elementary,"Penne Pasta with Marinara and Beef Meatballs (cup cooked pasta, 1/2c sauce, 5 meatballs)",100,0,100.0
Lemon Road Elementary,"Peppers, Red, Whole (1/4 cup)",77,0,100.0
Lemon Road Elementary,Potato Wedges (4 pieces),4,0,100.0
Lemon Road Elementary,Red Seedless Grapes (8 grapes per 1/4 cup),1414,0,100.0
Lemon Road Elementary,Roasted Plantains (3 Slices),25,0,100.0
Lemon Road Elementary,"Salsa, Mild Canned (1.5 oz)",20,0,100.0
Lemon Road Elementary,"Sandwich, Turkey & Cheese (sandwich)",7,0,100.0
Lemon Road Elementary,Smartfood RF White Cheddar Popcorn (Each),184,0,100.0
Lemon Road Elementary,Sour Cream (2 Tablespoons),15,0,100.0
Lemon Road Elementary,Steamed Baby Carrots (1/2 cup),22,0,100.0
Lemon Road Elementary,Strawberry Chex Mix (Package),89,0,100.0
Lemon Road Elementary,String Cheese (1 Stick),8,0,100.0
Lemon Road Elementary,String Cheese (Each),3,0,100.0
Lemon Road Elementary,Sub Roll (Sub Roll),33,0,100.0
Lemon Road Elementary,Sweet N' Salty Popcorn (Bag),50,0,100.0
Lemon Road Elementary,Tex Mex Corn (1/2 cup),6,0,100.0
Lemon Road Elementary,Vanilla Sugar Cookie (1/2 Cookie),5,0,100.0
Lemon Road Elementary,Whole Strawberries (1/2 cup thawed),293,0,100.0
Lemon Road Elementary,Ketchup Packet (Packet),304,1,99.67105263157895
Lemon Road Elementary,Orange Slices (3 slices per 1/4 cup),293,1,99.65870307167235
Lemon Road Elementary,Banana (Each),132,1,99.24242424242425
Lemon Road Elementary,Red Seedless Grapes (16 grapes per 1/2 cup),544,5,99.08088235294117
Lemon Road Elementary,Turkey Pepperoni Pizza (Slice),725,7,99.03448275862068
Lemon Road Elementary,Red Delicious Apple (Each - serving),722,8,98.89196675900277
Lemon Road Elementary,"CLPP, Cucumbers (1 cup)",90,1,98.88888888888889
Lemon Road Elementary,Chilled Mandarin Oranges (1/2 cup (drained)),172,2,98.83720930232558
Lemon Road Elementary,Corn (1/2 cup (cooked)),263,4,98.47908745247148
Lemon Road Elementary,Cheese Pizza (Slice),799,13,98.3729662077597
Lemon Road Elementary,Roasted Plantains (6 Slices),55,1,98.18181818181819
Lemon Road Elementary,Whole Wheat Dinner Roll (Each),104,2,98.07692307692307
Lemon Road Elementary,Lettuce Blend Salad Mix (1/2 cup),2210,58,97.37556561085972
Lemon Road Elementary,Baby Carrots (3 baby carrots per 1/4 cup),754,20,97.34748010610079
Lemon Road Elementary,Chicken Tenders (3 tenders),445,12,97.30337078651685
Lemon Road Elementary,Chilled Peaches (1/4 cup (drained)),35,1,97.14285714285714
Lemon Road Elementary,Cucumber Slices (1/4 cup),599,19,96.8280467445743
Lemon Road Elementary,Turkey Barbacoa Arepa (1 Arepa + #10 scoop of turkey barbacoa),68,3,95.58823529411765
Lemon Road Elementary,Cheese Quesadilla (Quesadilla),107,5,95.32710280373831
Lemon Road Elementary,Manager's Vegetable Choice (1/4 cup),189,9,95.23809523809523
Lemon Road Elementary,Chicken & Vegetable Dumplings (6 dumplings),83,4,95.18072289156626
Lemon Road Elementary,Baby Carrots (6 Baby Carrots per 1/2 cup),336,17,94.94047619047619
Lemon Road Elementary,Broccoli Florets (1/4 cup),673,36,94.65081723625556
Lemon Road Elementary,Cheeseburger (Sandwich),346,20,94.21965317919076
Lemon Road Elementary,Lettuce Blend Salad Mix (1 cup),17,1,94.11764705882352
Lemon Road Elementary,Applesauce (1/2 Cup),367,22,94.00544959128065
Lemon Road Elementary,Orange (1/4 cup),1432,90,93.71508379888269
Lemon Road Elementary,Bean and Cheese Pupusa (Pupusa),63,5,92.06349206349206
Lemon Road Elementary,Apple Slices (3 slices per 1/4 cup),762,61,91.99475065616798
Lemon Road Elementary,Grilled Cheese Sandwich (Sandwich),133,11,91.72932330827066
Lemon Road Elementary,Celery Sticks (1/2 cup),498,42,91.56626506024097
Lemon Road Elementary,Cooked  Brown Rice (1/2 cup cooked),407,36,91.15479115479116
Lemon Road Elementary,Corn (1/4 cup (thawed)),135,12,91.11111111111111
Lemon Road Elementary,Grape Tomatoes (1/4 cup),632,59,90.66455696202532
Lemon Road Elementary,Cherry Flavored Dried Cranberries (Each),544,51,90.625
Lemon Road Elementary,Cherry Flavored Dried Cranberries (2 Eaches),10,1,90.0
Lemon Road Elementary,Orange Sauce (ounce),50,5,90.0
Lemon Road Elementary,Orange Chicken (4 Bites w/ 1oz sauce),260,28,89.23076923076924
Lemon Road Elementary,Fat Free Chocolate Milk (Each),3162,391,87.63440860215054
Lemon Road Elementary,PB&J Power Pack (Power Packs),1192,152,87.24832214765101
Lemon Road Elementary,Soft Pretzel (1 pretzel),141,18,87.2340425531915
