school_name,date,identifier,name,planned_reimbursable,planned_non-reimbursable,planned_total,offered,served_reimbursable,served_non-reimbursable,served_total,served_cost,discarded_total,discarded_percent_of_offered,discarded_cost,subtotal_cost,left_over_total,left_over_percent_of_offered,left_over_cost,production_cost_total,Calories,Total Fat (g),Saturated Fat (g),Cholesterol (mg),Sodium (mg),Carbohydrate (g),Dietary Fiber (g),Total Sugars (g),Added Sugars (g),Protein (g),Vitamin A (IU),Vitamin C (mg),Vitamin D (D2 + D3) (mcg),Calcium (mg),Iron (mg),Potassium (mg),Category,Sub-Category,Served
Annandale High,5/07/2025,20002,Fat Free Chocolate Milk (Each),650,0,650,710,598,13,611,$213.85,2,0.28%,$0.70,$214.55,97,13.66%,$33.95,$248.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Annandale High,5/07/2025,20038,Fat Free White Milk (Each),100,0,100,122,43,0,43,$14.19,0,0.00%,$0.00,$14.19,79,64.75%,$26.07,$40.26,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/08/2025,20001,1% White Milk (Each),100,0,100,130,70,0,70,$25.20,1,0.77%,$0.36,$25.56,59,45.38%,$21.24,$46.80,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/08/2025,20002,Fat Free Chocolate Milk (Each),650,0,650,650,581,12,593,$207.55,2,0.31%,$0.70,$208.25,55,8.46%,$19.25,$227.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Annandale High,5/08/2025,20038,Fat Free White Milk (Each),100,0,100,102,39,0,39,$12.87,1,0.98%,$0.33,$13.20,62,60.78%,$20.46,$33.66,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/09/2025,20001,1% White Milk (Each),100,0,100,148,62,0,62,$22.32,0,0.00%,$0.00,$22.32,86,58.11%,$30.96,$53.28,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/09/2025,20002,Fat Free Chocolate Milk (Each),650,0,650,650,555,13,568,$198.80,2,0.31%,$0.70,$199.50,80,12.31%,$28.00,$227.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Annandale High,5/09/2025,20038,Fat Free White Milk (Each),100,0,100,123,36,0,36,$11.88,0,0.00%,$0.00,$11.88,87,70.73%,$28.71,$40.59,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/09/2025,30102,1% Unflavored Shelf-Stable Milk (Each),25,0,25,25,7,0,7,$2.66,0,0.00%,$0.00,$2.66,18,72.00%,$6.84,$9.50,110.0,3.0,2.0,10.0,105.0,12.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,320.0,Sides,Milk,Breakfast
Annandale High,5/12/2025,20001,1% White Milk (Each),100,0,100,132,60,0,60,$21.60,1,0.76%,$0.36,$21.96,71,53.79%,$25.56,$47.52,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/12/2025,20002,Fat Free Chocolate Milk (Each),600,0,600,650,570,13,583,$204.05,2,0.31%,$0.70,$204.75,65,10.00%,$22.75,$227.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Annandale High,5/12/2025,20038,Fat Free White Milk (Each),100,0,100,139,47,0,47,$15.51,0,0.00%,$0.00,$15.51,92,66.19%,$30.36,$45.87,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/13/2025,20001,1% White Milk (Each),100,0,100,142,66,0,66,$23.76,1,0.70%,$0.36,$24.12,75,52.82%,$27.00,$51.12,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/13/2025,20002,Fat Free Chocolate Milk (Each),600,0,600,652,585,13,598,$209.30,3,0.46%,$1.05,$210.35,51,7.82%,$17.85,$228.20,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Annandale High,5/13/2025,20038,Fat Free White Milk (Each),100,0,100,104,57,0,57,$18.81,0,0.00%,$0.00,$18.81,47,45.19%,$15.51,$34.32,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/14/2025,20001,1% White Milk (Each),100,0,100,144,68,0,68,$24.48,4,2.78%,$1.44,$25.92,72,50.00%,$25.92,$51.84,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/14/2025,20002,Fat Free Chocolate Milk (Each),600,0,600,671,574,13,587,$205.45,4,0.60%,$1.40,$206.85,80,11.92%,$28.00,$234.85,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Annandale High,5/14/2025,20038,Fat Free White Milk (Each),100,0,100,111,42,0,42,$13.86,3,2.70%,$0.99,$14.85,66,59.46%,$21.78,$36.63,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/15/2025,20001,1% White Milk (Each),100,0,100,164,84,0,84,$30.24,0,0.00%,$0.00,$30.24,80,48.78%,$28.80,$59.04,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/15/2025,20002,Fat Free Chocolate Milk (Each),600,0,600,643,582,13,595,$208.25,2,0.31%,$0.70,$208.95,46,7.15%,$16.10,$225.05,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Annandale High,5/15/2025,20038,Fat Free White Milk (Each),100,0,100,99,38,0,38,$12.54,0,0.00%,$0.00,$12.54,61,61.62%,$20.13,$32.67,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/16/2025,20001,1% White Milk (Each),100,0,100,125,77,0,77,$27.72,1,0.80%,$0.36,$28.08,47,37.60%,$16.92,$45.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/16/2025,20002,Fat Free Chocolate Milk (Each),600,0,600,600,549,14,563,$197.05,2,0.33%,$0.70,$197.75,35,5.83%,$12.25,$210.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Annandale High,5/16/2025,20038,Fat Free White Milk (Each),100,0,100,100,38,0,38,$12.54,1,1.00%,$0.33,$12.87,61,61.00%,$20.13,$33.00,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/19/2025,20001,1% White Milk (Each),95,0,95,130,67,0,67,$24.12,2,1.54%,$0.72,$24.84,61,46.92%,$21.96,$46.80,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/19/2025,20002,Fat Free Chocolate Milk (Each),650,0,650,662,577,13,590,$206.50,2,0.30%,$0.70,$207.20,70,10.57%,$24.50,$231.70,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Annandale High,5/19/2025,20038,Fat Free White Milk (Each),95,0,95,95,46,0,46,$15.18,0,0.00%,$0.00,$15.18,49,51.58%,$16.17,$31.35,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/20/2025,20001,1% White Milk (Each),95,0,95,143,67,0,67,$24.12,0,0.00%,$0.00,$24.12,76,53.15%,$27.36,$51.48,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/20/2025,20002,Fat Free Chocolate Milk (Each),660,0,660,634,532,13,545,$190.75,2,0.32%,$0.70,$191.45,87,13.72%,$30.45,$221.90,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Annandale High,5/20/2025,20038,Fat Free White Milk (Each),95,0,95,129,39,0,39,$12.87,0,0.00%,$0.00,$12.87,90,69.77%,$29.70,$42.57,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/21/2025,20001,1% White Milk (Each),95,0,95,157,69,0,69,$24.84,0,0.00%,$0.00,$24.84,88,56.05%,$31.68,$56.52,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/21/2025,20002,Fat Free Chocolate Milk (Each),650,0,650,597,542,13,555,$194.25,2,0.34%,$0.70,$194.95,40,6.70%,$14.00,$208.95,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Annandale High,5/21/2025,20038,Fat Free White Milk (Each),95,0,95,168,46,0,46,$15.18,0,0.00%,$0.00,$15.18,122,72.62%,$40.26,$55.44,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/22/2025,20001,1% White Milk (Each),95,0,95,134,78,0,78,$28.08,0,0.00%,$0.00,$28.08,56,41.79%,$20.16,$48.24,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/22/2025,20002,Fat Free Chocolate Milk (Each),650,0,650,660,595,14,609,$213.15,2,0.30%,$0.70,$213.85,49,7.42%,$17.15,$231.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Annandale High,5/22/2025,20038,Fat Free White Milk (Each),95,0,95,104,44,0,44,$14.52,0,0.00%,$0.00,$14.52,60,57.69%,$19.80,$34.32,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/23/2025,20001,1% White Milk (Each),95,0,95,98,59,0,59,$21.24,0,0.00%,$0.00,$21.24,39,39.80%,$14.04,$35.28,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/23/2025,20002,Fat Free Chocolate Milk (Each),650,0,650,578,556,0,556,$194.60,0,0.00%,$0.00,$194.60,22,3.81%,$7.70,$202.30,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Annandale High,5/23/2025,20038,Fat Free White Milk (Each),95,0,95,107,39,0,39,$12.87,1,0.93%,$0.33,$13.20,67,62.62%,$22.11,$35.31,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/27/2025,20001,1% White Milk (Each),95,0,95,146,59,0,59,$21.24,0,0.00%,$0.00,$21.24,87,59.59%,$31.32,$52.56,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/27/2025,20002,Fat Free Chocolate Milk (Each),650,0,650,646,548,0,548,$191.80,0,0.00%,$0.00,$191.80,98,15.17%,$34.30,$226.10,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Annandale High,5/27/2025,20038,Fat Free White Milk (Each),95,0,95,126,46,0,46,$15.18,0,0.00%,$0.00,$15.18,80,63.49%,$26.40,$41.58,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/28/2025,20001,1% White Milk (Each),95,0,95,146,54,0,54,$19.44,1,0.68%,$0.36,$19.80,91,62.33%,$32.76,$52.56,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/28/2025,20002,Fat Free Chocolate Milk (Each),650,0,650,746,556,13,569,$199.15,2,0.27%,$0.70,$199.85,175,23.46%,$61.25,$261.10,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Annandale High,5/28/2025,20038,Fat Free White Milk (Each),95,0,95,134,44,0,44,$14.52,0,0.00%,$0.00,$14.52,90,67.16%,$29.70,$44.22,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/29/2025,20001,1% White Milk (Each),90,0,90,118,57,0,57,$20.52,0,0.00%,$0.00,$20.52,61,51.69%,$21.96,$42.48,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/29/2025,20002,Fat Free Chocolate Milk (Each),650,0,650,608,522,13,535,$187.25,2,0.33%,$0.70,$187.95,71,11.68%,$24.85,$212.80,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Annandale High,5/29/2025,20038,Fat Free White Milk (Each),90,0,90,122,34,0,34,$11.22,0,0.00%,$0.00,$11.22,88,72.13%,$29.04,$40.26,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/30/2025,20001,1% White Milk (Each),90,0,90,113,58,0,58,$20.88,0,0.00%,$0.00,$20.88,55,48.67%,$19.80,$40.68,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Annandale High,5/30/2025,20002,Fat Free Chocolate Milk (Each),650,0,650,629,502,13,515,$180.25,0,0.00%,$0.00,$180.25,114,18.12%,$39.90,$220.15,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Annandale High,5/30/2025,20038,Fat Free White Milk (Each),90,0,90,104,18,0,18,$5.94,0,0.00%,$0.00,$5.94,86,82.69%,$28.38,$34.32,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/01/2025,20001,1% White Milk (Each),85,0,85,79,70,0,70,$25.20,0,0.00%,$0.00,$25.20,9,11.39%,$3.24,$28.44,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/01/2025,20002,Fat Free Chocolate Milk (Each),348,0,348,403,354,0,354,$123.90,0,0.00%,$0.00,$123.90,49,12.16%,$17.15,$141.05,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/01/2025,20038,Fat Free White Milk (Each),8,0,8,71,14,0,14,$4.62,0,0.00%,$0.00,$4.62,57,80.28%,$18.81,$23.43,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/01/2025,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,$1.74,0,0.00%,$0.00,$1.74,0,0.00%,$0.00,$1.74,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/01/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79,140.0,6.0,1.0,0.0,130.0,13.0,1.0,9.0,5.0,10.0,150.0,0.0,3.0,340.0,3.0,510.0,Sides,Milk,Breakfast
Annandale Terrace Elementary,5/02/2025,20001,1% White Milk (Each),85,0,85,74,72,0,72,$25.92,0,0.00%,$0.00,$25.92,2,2.70%,$0.72,$26.64,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/02/2025,20002,Fat Free Chocolate Milk (Each),348,0,348,350,346,0,346,$121.10,0,0.00%,$0.00,$121.10,4,1.14%,$1.40,$122.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/02/2025,20038,Fat Free White Milk (Each),8,0,8,61,11,0,11,$3.63,0,0.00%,$0.00,$3.63,50,81.97%,$16.50,$20.13,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/02/2025,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,$1.74,0,0.00%,$0.00,$1.74,0,0.00%,$0.00,$1.74,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/02/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79,140.0,6.0,1.0,0.0,130.0,13.0,1.0,9.0,5.0,10.0,150.0,0.0,3.0,340.0,3.0,510.0,Sides,Milk,Breakfast
Annandale Terrace Elementary,5/05/2025,20001,1% White Milk (Each),96,0,96,125,76,0,76,$27.36,0,0.00%,$0.00,$27.36,49,39.20%,$17.64,$45.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/05/2025,20002,Fat Free Chocolate Milk (Each),347,0,347,398,345,0,345,$120.75,0,0.00%,$0.00,$120.75,53,13.32%,$18.55,$139.30,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/05/2025,20038,Fat Free White Milk (Each),6,0,6,91,8,0,8,$2.64,0,0.00%,$0.00,$2.64,83,91.21%,$27.39,$30.03,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/05/2025,20043,"Lactose Free, White Milk (Each)",3,0,3,3,3,0,3,$1.74,0,0.00%,$0.00,$1.74,0,0.00%,$0.00,$1.74,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/05/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",1,0,1,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79,140.0,6.0,1.0,0.0,130.0,13.0,1.0,9.0,5.0,10.0,150.0,0.0,3.0,340.0,3.0,510.0,Sides,Milk,Breakfast
Annandale Terrace Elementary,5/06/2025,20001,1% White Milk (Each),96,0,96,104,92,0,92,$33.12,0,0.00%,$0.00,$33.12,12,11.54%,$4.32,$37.44,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/06/2025,20002,Fat Free Chocolate Milk (Each),347,0,347,425,356,0,356,$124.60,0,0.00%,$0.00,$124.60,69,16.24%,$24.15,$148.75,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/06/2025,20038,Fat Free White Milk (Each),6,0,6,75,20,0,20,$6.60,0,0.00%,$0.00,$6.60,55,73.33%,$18.15,$24.75,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/06/2025,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,$1.74,0,0.00%,$0.00,$1.74,0,0.00%,$0.00,$1.74,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/06/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79,140.0,6.0,1.0,0.0,130.0,13.0,1.0,9.0,5.0,10.0,150.0,0.0,3.0,340.0,3.0,510.0,Sides,Milk,Breakfast
Annandale Terrace Elementary,5/07/2025,20001,1% White Milk (Each),54,0,54,151,96,0,96,$34.56,0,0.00%,$0.00,$34.56,55,36.42%,$19.80,$54.36,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/07/2025,20002,Fat Free Chocolate Milk (Each),347,0,347,425,343,0,343,$120.05,0,0.00%,$0.00,$120.05,82,19.29%,$28.70,$148.75,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/07/2025,20038,Fat Free White Milk (Each),6,0,6,45,10,0,10,$3.30,0,0.00%,$0.00,$3.30,35,77.78%,$11.55,$14.85,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/07/2025,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,$1.74,0,0.00%,$0.00,$1.74,0,0.00%,$0.00,$1.74,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/07/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79,140.0,6.0,1.0,0.0,130.0,13.0,1.0,9.0,5.0,10.0,150.0,0.0,3.0,340.0,3.0,510.0,Sides,Milk,Breakfast
Annandale Terrace Elementary,5/08/2025,20001,1% White Milk (Each),96,0,96,109,80,0,80,$28.80,0,0.00%,$0.00,$28.80,29,26.61%,$10.44,$39.24,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/08/2025,20002,Fat Free Chocolate Milk (Each),347,0,347,481,322,0,322,$112.70,0,0.00%,$0.00,$112.70,159,33.06%,$55.65,$168.35,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/08/2025,20038,Fat Free White Milk (Each),6,0,6,59,32,0,32,$10.56,0,0.00%,$0.00,$10.56,27,45.76%,$8.91,$19.47,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/08/2025,20043,"Lactose Free, White Milk (Each)",3,0,3,3,3,0,3,$1.74,0,0.00%,$0.00,$1.74,0,0.00%,$0.00,$1.74,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/08/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",1,0,1,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79,140.0,6.0,1.0,0.0,130.0,13.0,1.0,9.0,5.0,10.0,150.0,0.0,3.0,340.0,3.0,510.0,Sides,Milk,Breakfast
Annandale Terrace Elementary,5/09/2025,20001,1% White Milk (Each),96,0,96,103,82,0,82,$29.52,0,0.00%,$0.00,$29.52,21,20.39%,$7.56,$37.08,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Annandale Terrace Elementary,5/09/2025,20002,Fat Free Chocolate Milk (Each),347,0,347,459,268,0,268,$93.80,0,0.00%,$0.00,$93.80,191,41.61%,$66.85,$160.65,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
