School_Name,Date,Identifier,Name,Planned,Offered,Served,Discarded,Subtotal,Left Over,Production Cost,Reimbursable,Non-Reimbursable,Total,Reimbursable.1,Non-Reimbursable.1,Total.1,Cost,Total.2,Percent of Offered,Cost.1,Total.3,Percent of Offered.1,Cost.2
Herndon Middle,5/12/2025,20014,Red Delicious Apple(Each - serving),52,0,52,60,36,0,36,$11.88,0,0.00%,$0.00,$11.88,24,40.00%,$7.92,$19.80,,,,
Herndon Middle,5/12/2025,20038,Fat Free White Milk(Each),28,0,28,50,21,0,21,$6.93,0,0.00%,$0.00,$6.93,29,58.00%,$9.57,$16.50,,,,
Herndon Middle,5/12/2025,30003,Honey Cheerios Cereal(Each),70,0,70,20,13,0,13,$7.67,0,0.00%,$0.00,$7.67,7,35.00%,$4.13,$11.80,,,,
Herndon Middle,5/12/2025,30004,Blueberry Chex Cereal(Each),19,0,19,10,9,0,9,$5.31,0,0.00%,$0.00,$5.31,1,10.00%,$0.59,$5.90,,,,
Herndon Middle,5/12/2025,30006,Cinnamon Chex Cereal(Each),60,0,60,25,20,0,20,$11.80,0,0.00%,$0.00,$11.80,5,20.00%,$2.95,$14.75,,,,
Herndon Middle,5/12/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",93,0,93,40,36,0,36,$21.24,0,0.00%,$0.00,$21.24,4,10.00%,$2.36,$23.60,,,,
Herndon Middle,5/12/2025,30008,Apple Juice(Each),339,0,339,360,335,0,335,$56.95,0,0.00%,$0.00,$56.95,25,6.94%,$4.25,$61.20,,,,
Herndon Middle,5/12/2025,30009,Orange Tangerine Juice(Each),37,0,37,40,36,0,36,$6.12,0,0.00%,$0.00,$6.12,4,10.00%,$0.68,$6.80,,,,
Herndon Middle,5/12/2025,30051,Natural Grape Jam(Packet),53,0,53,200,200,0,200,$18.00,0,0.00%,$0.00,$18.00,0,0.00%,$0.00,$18.00,,,,
Herndon Middle,5/12/2025,30093,Natural Breakfast Syrup(Each),138,0,138,40,40,0,40,$8.00,0,0.00%,$0.00,$8.00,0,0.00%,$0.00,$8.00,,,,
Herndon Middle,5/12/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,10,8,0,8,$5.44,2,20.00%,$1.36,$6.80,0,0.00%,$0.00,$6.80,,,,
Herndon Middle,5/13/2025,20001,1% White Milk(Each),49,0,49,50,29,0,29,$10.44,0,0.00%,$0.00,$10.44,21,42.00%,$7.56,$18.00,,,,
Herndon Middle,5/13/2025,20014,Red Delicious Apple(Each - serving),52,0,52,48,36,0,36,$11.88,0,0.00%,$0.00,$11.88,12,25.00%,$3.96,$15.84,,,,
Herndon Middle,5/13/2025,20038,Fat Free White Milk(Each),28,0,28,50,16,0,16,$5.28,0,0.00%,$0.00,$5.28,34,68.00%,$11.22,$16.50,,,,
Herndon Middle,5/13/2025,30003,Honey Cheerios Cereal(Each),70,0,70,142,142,0,142,$83.78,0,0.00%,$0.00,$83.78,0,0.00%,$0.00,$83.78,,,,
Herndon Middle,5/13/2025,30006,Cinnamon Chex Cereal(Each),60,0,60,48,48,0,48,$28.32,0,0.00%,$0.00,$28.32,0,0.00%,$0.00,$28.32,,,,
Herndon Middle,5/13/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",93,0,93,103,103,0,103,$60.77,0,0.00%,$0.00,$60.77,0,0.00%,$0.00,$60.77,,,,
Herndon Middle,5/13/2025,30008,Apple Juice(Each),339,0,339,320,308,0,308,$52.36,0,0.00%,$0.00,$52.36,12,3.75%,$2.04,$54.40,,,,
Herndon Middle,5/13/2025,30009,Orange Tangerine Juice(Each),37,0,37,40,34,0,34,$5.78,0,0.00%,$0.00,$5.78,6,15.00%,$1.02,$6.80,,,,
Herndon Middle,5/13/2025,30051,Natural Grape Jam(Packet),53,0,53,40,40,0,40,$3.60,0,0.00%,$0.00,$3.60,0,0.00%,$0.00,$3.60,,,,
Herndon Middle,5/13/2025,60011,Turkey Sausage Breakfast Biscuit(Sandwich),48,0,48,48,48,0,48,$21.12,0,0.00%,$0.00,$21.12,0,0.00%,$0.00,$21.12,,,,
Herndon Middle,5/13/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,6,6,0,6,$4.08,0,0.00%,$0.00,$4.08,0,0.00%,$0.00,$4.08,,,,
Herndon Middle,5/14/2025,10041,Mini Maple Pancakes(Package),0,0,0,81,81,0,81,$31.59,0,0.00%,$0.00,$31.59,0,0.00%,$0.00,$31.59,,,,
Herndon Middle,5/14/2025,10096,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",192,0,192,96,96,0,96,$39.36,0,0.00%,$0.00,$39.36,0,0.00%,$0.00,$39.36,,,,
Herndon Middle,5/14/2025,20001,1% White Milk(Each),54,0,54,75,41,0,41,$14.76,0,0.00%,$0.00,$14.76,34,45.33%,$12.24,$27.00,,,,
Herndon Middle,5/14/2025,20014,Red Delicious Apple(Each - serving),58,0,58,60,57,0,57,$18.81,0,0.00%,$0.00,$18.81,3,5.00%,$0.99,$19.80,,,,
Herndon Middle,5/14/2025,20016,String Cheese(1 Stick),192,0,192,96,96,0,96,$21.12,0,0.00%,$0.00,$21.12,0,0.00%,$0.00,$21.12,,,,
Herndon Middle,5/14/2025,20038,Fat Free White Milk(Each),31,0,31,50,28,0,28,$9.24,0,0.00%,$0.00,$9.24,22,44.00%,$7.26,$16.50,,,,
Herndon Middle,5/14/2025,30003,Honey Cheerios Cereal(Each),70,0,70,70,60,0,60,$35.40,0,0.00%,$0.00,$35.40,10,14.29%,$5.90,$41.30,,,,
Herndon Middle,5/14/2025,30006,Cinnamon Chex Cereal(Each),60,0,60,32,32,0,32,$18.88,0,0.00%,$0.00,$18.88,0,0.00%,$0.00,$18.88,,,,
Herndon Middle,5/14/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",93,0,93,60,54,0,54,$31.86,0,0.00%,$0.00,$31.86,6,10.00%,$3.54,$35.40,,,,
Herndon Middle,5/14/2025,30008,Apple Juice(Each),374,0,374,360,338,0,338,$57.46,0,0.00%,$0.00,$57.46,22,6.11%,$3.74,$61.20,,,,
Herndon Middle,5/14/2025,30009,Orange Tangerine Juice(Each),41,0,41,40,23,0,23,$3.91,0,0.00%,$0.00,$3.91,17,42.50%,$2.89,$6.80,,,,
Herndon Middle,5/14/2025,60034,Mandarin Orange Parfait(Parfait),10,0,10,5,5,0,5,$4.95,0,0.00%,$0.00,$4.95,0,0.00%,$0.00,$4.95,,,,
Herndon Middle,5/14/2025,60162,Chicken & Biscuit Sandwich(Sandwich),48,0,48,48,48,0,48,$25.44,0,0.00%,$0.00,$25.44,0,0.00%,$0.00,$25.44,,,,
Herndon Middle,5/15/2025,10041,Mini Maple Pancakes(Package),240,0,240,216,216,0,216,$84.24,0,0.00%,$0.00,$84.24,0,0.00%,$0.00,$84.24,,,,
Herndon Middle,5/15/2025,20001,1% White Milk(Each),49,0,49,50,31,0,31,$11.16,0,0.00%,$0.00,$11.16,19,38.00%,$6.84,$18.00,,,,
Herndon Middle,5/15/2025,20014,Red Delicious Apple(Each - serving),52,0,52,60,42,0,42,$13.86,0,0.00%,$0.00,$13.86,18,30.00%,$5.94,$19.80,,,,
Herndon Middle,5/15/2025,20038,Fat Free White Milk(Each),28,0,28,30,17,0,17,$5.61,0,0.00%,$0.00,$5.61,13,43.33%,$4.29,$9.90,,,,
Herndon Middle,5/15/2025,30003,Honey Cheerios Cereal(Each),70,0,70,50,48,0,48,$28.32,0,0.00%,$0.00,$28.32,2,4.00%,$1.18,$29.50,,,,
Herndon Middle,5/15/2025,30006,Cinnamon Chex Cereal(Each),60,0,60,20,16,0,16,$9.44,0,0.00%,$0.00,$9.44,4,20.00%,$2.36,$11.80,,,,
Herndon Middle,5/15/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",93,0,93,40,39,0,39,$23.01,0,0.00%,$0.00,$23.01,1,2.50%,$0.59,$23.60,,,,
Herndon Middle,5/15/2025,30008,Apple Juice(Each),339,0,339,360,338,0,338,$57.46,0,0.00%,$0.00,$57.46,22,6.11%,$3.74,$61.20,,,,
Herndon Middle,5/15/2025,30009,Orange Tangerine Juice(Each),37,0,37,40,30,0,30,$5.10,0,0.00%,$0.00,$5.10,10,25.00%,$1.70,$6.80,,,,
Herndon Middle,5/15/2025,60034,Mandarin Orange Parfait(Parfait),0,0,0,6,6,0,6,$5.94,0,0.00%,$0.00,$5.94,0,0.00%,$0.00,$5.94,,,,
Herndon Middle,5/15/2025,60125,Egg and American Cheese on Biscuit(Sandwich),48,0,48,48,48,0,48,$22.56,0,0.00%,$0.00,$22.56,0,0.00%,$0.00,$22.56,,,,
Herndon Middle,5/16/2025,20001,1% White Milk(Each),49,0,49,70,56,0,56,$20.16,0,0.00%,$0.00,$20.16,14,20.00%,$5.04,$25.20,,,,
Herndon Middle,5/16/2025,20014,Red Delicious Apple(Each - serving),52,0,52,60,47,0,47,$15.51,0,0.00%,$0.00,$15.51,13,21.67%,$4.29,$19.80,,,,
Herndon Middle,5/16/2025,20038,Fat Free White Milk(Each),28,0,28,30,28,0,28,$9.24,0,0.00%,$0.00,$9.24,2,6.67%,$0.66,$9.90,,,,
Herndon Middle,5/16/2025,30003,Honey Cheerios Cereal(Each),70,0,70,60,48,0,48,$28.32,0,0.00%,$0.00,$28.32,12,20.00%,$7.08,$35.40,,,,
Herndon Middle,5/16/2025,30006,Cinnamon Chex Cereal(Each),60,0,60,240,187,0,187,$110.33,53,22.08%,$31.27,$141.60,0,0.00%,$0.00,$141.60,,,,
Herndon Middle,5/16/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",93,0,93,60,50,0,50,$29.50,0,0.00%,$0.00,$29.50,10,16.67%,$5.90,$35.40,,,,
Herndon Middle,5/16/2025,30008,Apple Juice(Each),339,0,339,300,255,0,255,$43.35,0,0.00%,$0.00,$43.35,45,15.00%,$7.65,$51.00,,,,
Herndon Middle,5/16/2025,30009,Orange Tangerine Juice(Each),37,0,37,40,19,0,19,$3.23,0,0.00%,$0.00,$3.23,21,52.50%,$3.57,$6.80,,,,
Herndon Middle,5/16/2025,60034,Mandarin Orange Parfait(Parfait),10,0,10,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Herndon Middle,5/19/2025,10020,Bagel(Bagel),252,0,252,280,246,0,246,$78.72,0,0.00%,$0.00,$78.72,34,12.14%,$10.88,$89.60,,,,
Herndon Middle,5/19/2025,20001,1% White Milk(Each),27,0,27,50,37,0,37,$13.32,0,0.00%,$0.00,$13.32,13,26.00%,$4.68,$18.00,,,,
Herndon Middle,5/19/2025,20009,Cream Cheese(Each),167,0,167,150,127,0,127,$36.83,0,0.00%,$0.00,$36.83,23,15.33%,$6.67,$43.50,,,,
Herndon Middle,5/19/2025,20014,Red Delicious Apple(Each - serving),31,0,31,40,37,0,37,$12.21,0,0.00%,$0.00,$12.21,3,7.50%,$0.99,$13.20,,,,
Herndon Middle,5/19/2025,20038,Fat Free White Milk(Each),20,0,20,20,16,0,16,$5.28,0,0.00%,$0.00,$5.28,4,20.00%,$1.32,$6.60,,,,
Herndon Middle,5/19/2025,30003,Honey Cheerios Cereal(Each),50,0,50,25,20,0,20,$11.80,0,0.00%,$0.00,$11.80,5,20.00%,$2.95,$14.75,,,,
Herndon Middle,5/19/2025,30004,Blueberry Chex Cereal(Each),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Herndon Middle,5/19/2025,30006,Cinnamon Chex Cereal(Each),50,0,50,30,26,0,26,$15.34,0,0.00%,$0.00,$15.34,4,13.33%,$2.36,$17.70,,,,
Herndon Middle,5/19/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",50,0,50,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Herndon Middle,5/19/2025,30008,Apple Juice(Each),324,0,324,320,275,0,275,$46.75,0,0.00%,$0.00,$46.75,45,14.06%,$7.65,$54.40,,,,
Herndon Middle,5/19/2025,30009,Orange Tangerine Juice(Each),37,0,37,40,22,0,22,$3.74,0,0.00%,$0.00,$3.74,18,45.00%,$3.06,$6.80,,,,
Herndon Middle,5/19/2025,30051,Natural Grape Jam(Packet),86,0,86,150,111,0,111,$9.99,0,0.00%,$0.00,$9.99,39,26.00%,$3.51,$13.50,,,,
Herndon Middle,5/19/2025,60034,Mandarin Orange Parfait(Parfait),9,0,9,8,8,0,8,$7.92,0,0.00%,$0.00,$7.92,0,0.00%,$0.00,$7.92,,,,
Herndon Middle,5/20/2025,20001,1% White Milk(Each),27,0,27,75,36,0,36,$12.96,0,0.00%,$0.00,$12.96,39,52.00%,$14.04,$27.00,,,,
Herndon Middle,5/20/2025,20014,Red Delicious Apple(Each - serving),31,0,31,40,37,0,37,$12.21,0,0.00%,$0.00,$12.21,3,7.50%,$0.99,$13.20,,,,
Herndon Middle,5/20/2025,20038,Fat Free White Milk(Each),20,0,20,50,28,0,28,$9.24,0,0.00%,$0.00,$9.24,22,44.00%,$7.26,$16.50,,,,
Herndon Middle,5/20/2025,30003,Honey Cheerios Cereal(Each),100,0,100,80,56,0,56,$33.04,0,0.00%,$0.00,$33.04,24,30.00%,$14.16,$47.20,,,,
Herndon Middle,5/20/2025,30004,Blueberry Chex Cereal(Each),20,0,20,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Herndon Middle,5/20/2025,30006,Cinnamon Chex Cereal(Each),100,0,100,70,63,0,63,$37.17,0,0.00%,$0.00,$37.17,7,10.00%,$4.13,$41.30,,,,
Herndon Middle,5/20/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",100,0,100,60,42,0,42,$24.78,0,0.00%,$0.00,$24.78,18,30.00%,$10.62,$35.40,,,,
Herndon Middle,5/20/2025,30008,Apple Juice(Each),324,0,324,200,175,0,175,$29.75,0,0.00%,$0.00,$29.75,25,12.50%,$4.25,$34.00,,,,
Herndon Middle,5/20/2025,30009,Orange Tangerine Juice(Each),37,0,37,40,37,0,37,$6.29,0,0.00%,$0.00,$6.29,3,7.50%,$0.51,$6.80,,,,
Herndon Middle,5/20/2025,30051,Natural Grape Jam(Packet),49,0,49,48,48,0,48,$4.32,0,0.00%,$0.00,$4.32,0,0.00%,$0.00,$4.32,,,,
Herndon Middle,5/20/2025,60011,Turkey Sausage Breakfast Biscuit(Sandwich),49,0,49,48,48,0,48,$21.12,0,0.00%,$0.00,$21.12,0,0.00%,$0.00,$21.12,,,,
Herndon Middle,5/20/2025,60068,Biscuit(Biscuit),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Herndon Middle,5/20/2025,60096,Strawberry Parfait(Parfait),7,0,7,6,6,0,6,$5.94,0,0.00%,$0.00,$5.94,0,0.00%,$0.00,$5.94,,,,
Herndon Middle,5/21/2025,20001,1% White Milk(Each),30,0,30,30,24,0,24,$8.64,0,0.00%,$0.00,$8.64,6,20.00%,$2.16,$10.80,,,,
Herndon Middle,5/21/2025,20014,Red Delicious Apple(Each - serving),34,0,34,50,34,0,34,$11.22,0,0.00%,$0.00,$11.22,16,32.00%,$5.28,$16.50,,,,
Herndon Middle,5/21/2025,20038,Fat Free White Milk(Each),22,0,22,50,16,0,16,$5.28,0,0.00%,$0.00,$5.28,34,68.00%,$11.22,$16.50,,,,
Herndon Middle,5/21/2025,30003,Honey Cheerios Cereal(Each),40,0,40,50,49,0,49,$28.91,0,0.00%,$0.00,$28.91,1,2.00%,$0.59,$29.50,,,,
Herndon Middle,5/21/2025,30006,Cinnamon Chex Cereal(Each),40,0,40,100,92,0,92,$54.28,0,0.00%,$0.00,$54.28,8,8.00%,$4.72,$59.00,,,,
Herndon Middle,5/21/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",40,0,40,60,52,0,52,$30.68,0,0.00%,$0.00,$30.68,8,13.33%,$4.72,$35.40,,,,
Herndon Middle,5/21/2025,30008,Apple Juice(Each),357,0,357,240,195,0,195,$33.15,0,0.00%,$0.00,$33.15,45,18.75%,$7.65,$40.80,,,,
Herndon Middle,5/21/2025,30009,Orange Tangerine Juice(Each),40,0,40,40,36,0,36,$6.12,0,0.00%,$0.00,$6.12,4,10.00%,$0.68,$6.80,,,,
Herndon Middle,5/21/2025,60034,Mandarin Orange Parfait(Parfait),9,0,9,5,5,0,5,$4.95,0,0.00%,$0.00,$4.95,0,0.00%,$0.00,$4.95,,,,
Herndon Middle,5/21/2025,60162,Chicken & Biscuit Sandwich(Sandwich),48,0,48,35,35,0,35,$18.55,0,0.00%,$0.00,$18.55,0,0.00%,$0.00,$18.55,,,,
Herndon Middle,5/22/2025,10041,Mini Maple Pancakes(Package),264,0,264,104,104,0,104,$40.56,0,0.00%,$0.00,$40.56,0,0.00%,$0.00,$40.56,,,,
Herndon Middle,5/22/2025,20001,1% White Milk(Each),27,0,27,27,24,0,24,$8.64,0,0.00%,$0.00,$8.64,3,11.11%,$1.08,$9.72,,,,
Herndon Middle,5/22/2025,20014,Red Delicious Apple(Each - serving),31,0,31,50,29,0,29,$9.57,0,0.00%,$0.00,$9.57,21,42.00%,$6.93,$16.50,,,,
Herndon Middle,5/22/2025,20038,Fat Free White Milk(Each),20,0,20,20,15,0,15,$4.95,0,0.00%,$0.00,$4.95,5,25.00%,$1.65,$6.60,,,,
Herndon Middle,5/22/2025,30003,Honey Cheerios Cereal(Each),43,0,43,56,48,0,48,$28.32,0,0.00%,$0.00,$28.32,8,14.29%,$4.72,$33.04,,,,
Herndon Middle,5/22/2025,30006,Cinnamon Chex Cereal(Each),81,0,81,50,44,0,44,$25.96,0,0.00%,$0.00,$25.96,6,12.00%,$3.54,$29.50,,,,
Herndon Middle,5/22/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",75,0,75,50,45,0,45,$26.55,0,0.00%,$0.00,$26.55,5,10.00%,$2.95,$29.50,,,,
Herndon Middle,5/22/2025,30008,Apple Juice(Each),324,0,324,260,239,0,239,$40.63,0,0.00%,$0.00,$40.63,21,8.08%,$3.57,$44.20,,,,
Herndon Middle,5/22/2025,30009,Orange Tangerine Juice(Each),37,0,37,40,38,0,38,$6.46,0,0.00%,$0.00,$6.46,2,5.00%,$0.34,$6.80,,,,
Herndon Middle,5/22/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,7,7,0,7,$4.76,0,0.00%,$0.00,$4.76,0,0.00%,$0.00,$4.76,,,,
Herndon Middle,5/22/2025,60125,Egg and American Cheese on Biscuit(Sandwich),48,0,48,33,33,0,33,$15.51,0,0.00%,$0.00,$15.51,0,0.00%,$0.00,$15.51,,,,
Herndon Middle,5/23/2025,10041,Mini Maple Pancakes(Package),0,0,0,20,20,0,20,$7.80,0,0.00%,$0.00,$7.80,0,0.00%,$0.00,$7.80,,,,
Herndon Middle,5/23/2025,20001,1% White Milk(Each),27,0,27,50,46,0,46,$16.56,0,0.00%,$0.00,$16.56,4,8.00%,$1.44,$18.00,,,,
Herndon Middle,5/23/2025,20014,Red Delicious Apple(Each - serving),31,0,31,65,36,0,36,$11.88,0,0.00%,$0.00,$11.88,29,44.62%,$9.57,$21.45,,,,
Herndon Middle,5/23/2025,20038,Fat Free White Milk(Each),20,0,20,37,30,0,30,$9.90,0,0.00%,$0.00,$9.90,7,18.92%,$2.31,$12.21,,,,
Herndon Middle,5/23/2025,30003,Honey Cheerios Cereal(Each),43,0,43,110,105,0,105,$61.95,0,0.00%,$0.00,$61.95,5,4.55%,$2.95,$64.90,,,,
Herndon Middle,5/23/2025,30004,Blueberry Chex Cereal(Each),17,0,17,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Herndon Middle,5/23/2025,30006,Cinnamon Chex Cereal(Each),81,0,81,80,74,0,74,$43.66,0,0.00%,$0.00,$43.66,6,7.50%,$3.54,$47.20,,,,
Herndon Middle,5/23/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",75,0,75,60,46,0,46,$27.14,0,0.00%,$0.00,$27.14,14,23.33%,$8.26,$35.40,,,,
Herndon Middle,5/23/2025,30008,Apple Juice(Each),324,0,324,220,204,0,204,$34.68,0,0.00%,$0.00,$34.68,16,7.27%,$2.72,$37.40,,,,
Herndon Middle,5/23/2025,30009,Orange Tangerine Juice(Each),37,0,37,40,37,0,37,$6.29,0,0.00%,$0.00,$6.29,3,7.50%,$0.51,$6.80,,,,
Herndon Middle,5/23/2025,60034,Mandarin Orange Parfait(Parfait),9,0,9,7,7,0,7,$6.93,0,0.00%,$0.00,$6.93,0,0.00%,$0.00,$6.93,,,,
Herndon Middle,5/27/2025,10041,Mini Maple Pancakes(Package),264,0,264,206,206,0,206,$80.34,0,0.00%,$0.00,$80.34,0,0.00%,$0.00,$80.34,,,,
Herndon Middle,5/27/2025,20001,1% White Milk(Each),27,0,27,25,21,0,21,$7.56,0,0.00%,$0.00,$7.56,4,16.00%,$1.44,$9.00,,,,
Herndon Middle,5/27/2025,20014,Red Delicious Apple(Each - serving),31,0,31,60,39,0,39,$12.87,0,0.00%,$0.00,$12.87,21,35.00%,$6.93,$19.80,,,,
Herndon Middle,5/27/2025,20038,Fat Free White Milk(Each),20,0,20,25,23,0,23,$7.59,0,0.00%,$0.00,$7.59,2,8.00%,$0.66,$8.25,,,,
Herndon Middle,5/27/2025,30003,Honey Cheerios Cereal(Each),43,0,43,50,46,0,46,$27.14,0,0.00%,$0.00,$27.14,4,8.00%,$2.36,$29.50,,,,
Herndon Middle,5/27/2025,30004,Blueberry Chex Cereal(Each),17,0,17,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Herndon Middle,5/27/2025,30006,Cinnamon Chex Cereal(Each),81,0,81,30,28,0,28,$16.52,0,0.00%,$0.00,$16.52,2,6.67%,$1.18,$17.70,,,,
Herndon Middle,5/27/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",75,0,75,50,45,0,45,$26.55,0,0.00%,$0.00,$26.55,5,10.00%,$2.95,$29.50,,,,
Herndon Middle,5/27/2025,30008,Apple Juice(Each),324,0,324,320,285,0,285,$48.45,0,0.00%,$0.00,$48.45,35,10.94%,$5.95,$54.40,,,,
Herndon Middle,5/27/2025,30009,Orange Tangerine Juice(Each),37,0,37,40,34,0,34,$5.78,0,0.00%,$0.00,$5.78,6,15.00%,$1.02,$6.80,,,,
Herndon Middle,5/27/2025,30051,Natural Grape Jam(Packet),86,0,86,100,100,0,100,$9.00,0,0.00%,$0.00,$9.00,0,0.00%,$0.00,$9.00,,,,
Herndon Middle,5/27/2025,30093,Natural Breakfast Syrup(Each),150,0,150,100,100,0,100,$20.00,0,0.00%,$0.00,$20.00,0,0.00%,$0.00,$20.00,,,,
Herndon Middle,5/27/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,4,4,0,4,$2.72,0,0.00%,$0.00,$2.72,0,0.00%,$0.00,$2.72,,,,
Herndon Middle,5/28/2025,20001,1% White Milk(Each),30,0,30,50,41,0,41,$14.76,0,0.00%,$0.00,$14.76,9,18.00%,$3.24,$18.00,,,,
Herndon Middle,5/28/2025,20014,Red Delicious Apple(Each - serving),34,0,34,68,47,0,47,$15.51,0,0.00%,$0.00,$15.51,21,30.88%,$6.93,$22.44,,,,
Herndon Middle,5/28/2025,20038,Fat Free White Milk(Each),22,0,22,40,13,0,13,$4.29,0,0.00%,$0.00,$4.29,27,67.50%,$8.91,$13.20,,,,
Herndon Middle,5/28/2025,30003,Honey Cheerios Cereal(Each),43,0,43,150,145,0,145,$85.55,0,0.00%,$0.00,$85.55,5,3.33%,$2.95,$88.50,,,,
Herndon Middle,5/28/2025,30006,Cinnamon Chex Cereal(Each),81,0,81,60,55,0,55,$32.45,0,0.00%,$0.00,$32.45,5,8.33%,$2.95,$35.40,,,,
Herndon Middle,5/28/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",75,0,75,80,70,0,70,$41.30,0,0.00%,$0.00,$41.30,10,12.50%,$5.90,$47.20,,,,
Herndon Middle,5/28/2025,30008,Apple Juice(Each),357,0,357,300,290,0,290,$49.30,0,0.00%,$0.00,$49.30,10,3.33%,$1.70,$51.00,,,,
Herndon Middle,5/28/2025,30009,Orange Tangerine Juice(Each),40,0,40,40,35,0,35,$5.95,0,0.00%,$0.00,$5.95,5,12.50%,$0.85,$6.80,,,,
Herndon Middle,5/28/2025,60034,Mandarin Orange Parfait(Parfait),9,0,9,7,7,0,7,$6.93,0,0.00%,$0.00,$6.93,0,0.00%,$0.00,$6.93,,,,
Herndon Middle,5/28/2025,60162,Chicken & Biscuit Sandwich(Sandwich),48,0,48,50,50,0,50,$26.50,0,0.00%,$0.00,$26.50,0,0.00%,$0.00,$26.50,,,,
Herndon Middle,5/29/2025,10041,Mini Maple Pancakes(Package),264,0,264,144,144,0,144,$56.16,0,0.00%,$0.00,$56.16,0,0.00%,$0.00,$56.16,,,,
Herndon Middle,5/29/2025,20001,1% White Milk(Each),27,0,27,35,29,0,29,$10.44,0,0.00%,$0.00,$10.44,6,17.14%,$2.16,$12.60,,,,
Herndon Middle,5/29/2025,20014,Red Delicious Apple(Each - serving),31,0,31,75,52,0,52,$17.16,0,0.00%,$0.00,$17.16,23,30.67%,$7.59,$24.75,,,,
Herndon Middle,5/29/2025,20038,Fat Free White Milk(Each),20,0,20,42,29,0,29,$9.57,0,0.00%,$0.00,$9.57,13,30.95%,$4.29,$13.86,,,,
Herndon Middle,5/29/2025,30003,Honey Cheerios Cereal(Each),43,0,43,50,48,0,48,$28.32,0,0.00%,$0.00,$28.32,2,4.00%,$1.18,$29.50,,,,
Herndon Middle,5/29/2025,30004,Blueberry Chex Cereal(Each),17,0,17,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Herndon Middle,5/29/2025,30006,Cinnamon Chex Cereal(Each),81,0,81,65,61,0,61,$35.99,0,0.00%,$0.00,$35.99,4,6.15%,$2.36,$38.35,,,,
Herndon Middle,5/29/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",75,0,75,60,55,0,55,$32.45,0,0.00%,$0.00,$32.45,5,8.33%,$2.95,$35.40,,,,
Herndon Middle,5/29/2025,30008,Apple Juice(Each),324,0,324,360,331,0,331,$56.27,0,0.00%,$0.00,$56.27,29,8.06%,$4.93,$61.20,,,,
Herndon Middle,5/29/2025,30009,Orange Tangerine Juice(Each),37,0,37,40,25,0,25,$4.25,0,0.00%,$0.00,$4.25,15,37.50%,$2.55,$6.80,,,,
Herndon Middle,5/29/2025,60034,Mandarin Orange Parfait(Parfait),0,0,0,7,7,0,7,$6.93,0,0.00%,$0.00,$6.93,0,0.00%,$0.00,$6.93,,,,
Herndon Middle,5/29/2025,60125,Egg and American Cheese on Biscuit(Sandwich),48,0,48,48,48,0,48,$22.56,0,0.00%,$0.00,$22.56,0,0.00%,$0.00,$22.56,,,,
Herndon Middle,5/30/2025,20001,1% White Milk(Each),27,0,27,75,52,0,52,$18.72,0,0.00%,$0.00,$18.72,23,30.67%,$8.28,$27.00,,,,
Herndon Middle,5/30/2025,20014,Red Delicious Apple(Each - serving),31,0,31,75,46,0,46,$15.18,0,0.00%,$0.00,$15.18,29,38.67%,$9.57,$24.75,,,,
Herndon Middle,5/30/2025,20038,Fat Free White Milk(Each),20,0,20,50,47,0,47,$15.51,0,0.00%,$0.00,$15.51,3,6.00%,$0.99,$16.50,,,,
