time_of_day,school_code,school_name,date,item,description,total,free_meals,reduced_price_meals,full_price_meals,adults,alac_student,alac_adult,earned_student,earned_adult,earned_alac_student,earned_alac_adult,adj_alac,adj_meal
lunch,383,TERRA_CENTRE_ELEMENTARY,3/18/25,1115,PBJ POWER PACK ELEMENTARY,34,8,3,23,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/18/25,1122,PASTA W/ MEATBALLS ELEMENTARY,74,12,2,55,0,0,0,0,5,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/18/25,1124,YOGURT POWER PACK ELEMENTARY,14,4,0,10,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/18/25,1140,CHEESE STIX ELEMENTARY,37,18,5,13,0,0,0,0,1,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/18/25,1399,ALC LUNCH ENTREE ELEMENTARY,25,0,0,0,0,25,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/18/25,145,CHEEZ-IT,3,0,0,0,0,3,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/18/25,188,$1.00 WATER 16.9oz,3,0,0,0,0,3,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/18/25,340,COOKIE,217,0,0,0,0,217,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/18/25,700,ALC MILK,23,0,0,0,0,23,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/18/25,717,ALCJUICE 4OZ $.75,15,0,0,0,0,15,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/18/25,807,$1PRETZEL,16,0,0,0,0,16,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/19/25,105,$1.25 CHIPS,91,0,0,0,0,91,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/19/25,1098,MANAGERS CHOICE,7,3,0,4,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/19/25,1,ELEMENTARY,0,0,0,0,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/19/25,1115,PBJ POWER PACK ELEMENTARY,28,3,2,23,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/19/25,1124,YOGURT POWER PACK ELEMENTARY,10,0,1,8,0,1,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/19/25,1139,NACHOS W/TACO MEAT/CHEESE SAUCE ELEMENTARY,72,9,4,58,0,1,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/19/25,1140,CHEESE STIX ELEMENTARY,3,1,0,2,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/19/25,1178,NACHOS W/ CHEESE ELEMENTARY,75,18,4,53,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/19/25,1372,CHEESE QUESADILLA ELEMENTARY,20,16,2,2,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/19/25,138,SIMPLY CHEX,1,0,0,0,0,1,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/19/25,1399,ALC LUNCH ENTREE ELEMENTARY,18,0,0,0,0,18,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/19/25,188,$1.00 WATER 16.9oz,3,0,0,0,0,3,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/19/25,600,ALC VEGETABLE/FRUIT,2,0,0,0,0,2,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/19/25,700,ALC MILK,29,0,0,0,0,29,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/19/25,717,ALCJUICE 4OZ $.75,39,0,0,0,0,39,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/19/25,807,$1PRETZEL,22,0,0,0,0,22,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/20/25,1098,MANAGERS CHOICE,78,17,7,54,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/20/25,1,ELEMENTARY,0,0,0,0,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/20/25,1115,PBJ POWER PACK ELEMENTARY,23,7,2,14,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/20/25,1124,YOGURT POWER PACK ELEMENTARY,14,2,2,10,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/20/25,1399,ALC LUNCH ENTREE ELEMENTARY,15,0,0,0,0,15,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/20/25,1407,ASIAN BEEF MEATBALL SUB-ES,29,18,1,6,0,0,0,0,4,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/20/25,1408,ASIAN VEGGIE SUB-ES,40,5,1,32,0,0,0,0,2,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/20/25,145,CHEEZ-IT,14,0,0,0,0,14,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/20/25,188,$1.00 WATER 16.9oz,5,0,0,0,0,5,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/20/25,340,COOKIE,129,0,0,0,0,129,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/20/25,600,ALC VEGETABLE/FRUIT,2,0,0,0,0,2,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/20/25,700,ALC MILK,19,0,0,0,0,19,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/20/25,717,ALCJUICE 4OZ $.75,26,0,0,0,0,26,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/20/25,807,$1PRETZEL,9,0,0,0,0,9,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/21/25,1098,MANAGERS CHOICE,23,5,0,18,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/21/25,1,ELEMENTARY,0,0,0,0,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/21/25,1107,CHEESE PIZZA ELEMENTARY,122,30,6,83,1,0,0,0,2,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/21/25,1112,PEPPERONI PIZZA ELEMENTARY,64,7,2,50,0,1,0,0,4,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/21/25,1115,PBJ POWER PACK ELEMENTARY,29,3,5,21,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/21/25,1124,YOGURT POWER PACK ELEMENTARY,15,5,0,10,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/21/25,1399,ALC LUNCH ENTREE ELEMENTARY,37,0,0,0,0,37,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/21/25,145,CHEEZ-IT,11,0,0,0,0,11,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/21/25,188,$1.00 WATER 16.9oz,5,0,0,0,0,5,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/21/25,700,ALC MILK,17,0,0,0,0,17,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/21/25,717,ALCJUICE 4OZ $.75,39,0,0,0,0,39,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/21/25,807,$1PRETZEL,25,0,0,0,0,25,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/21/25,833,$1.25 POPCORN,81,0,0,0,0,81,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/24/25,105,$1.25 CHIPS,76,0,0,0,0,76,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/24/25,1098,MANAGERS CHOICE,17,5,0,12,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/24/25,1,ELEMENTARY,0,0,0,0,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/24/25,1115,PBJ POWER PACK ELEMENTARY,17,3,1,13,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/24/25,1124,YOGURT POWER PACK ELEMENTARY,7,1,0,6,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/24/25,1131,CHEESEBURGER ELEMENTARY,1,0,0,1,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/24/25,1136,CHICKEN TENDERS ELEMENTARY,144,36,10,93,1,0,0,0,4,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/24/25,1224,BREADED CHICKENLESS BITES ELEMENTARY,20,3,1,14,0,0,0,0,2,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/24/25,1399,ALC LUNCH ENTREE ELEMENTARY,30,0,0,0,0,30,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/24/25,145,CHEEZ-IT,5,0,0,0,0,5,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/24/25,188,$1.00 WATER 16.9oz,2,0,0,0,0,2,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/24/25,600,ALC VEGETABLE/FRUIT,3,0,0,0,0,3,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/24/25,700,ALC MILK,18,0,0,0,0,18,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/24/25,717,ALCJUICE 4OZ $.75,37,0,0,0,0,37,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/24/25,807,$1PRETZEL,18,0,0,0,0,18,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/25/25,1098,MANAGERS CHOICE,50,17,4,28,1,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/25/25,1,ELEMENTARY,0,0,0,0,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/25/25,1115,PBJ POWER PACK ELEMENTARY,30,4,2,24,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/25/25,1124,YOGURT POWER PACK ELEMENTARY,26,4,0,22,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/25/25,1372,CHEESE QUESADILLA ELEMENTARY,55,20,2,30,2,0,0,0,1,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/25/25,1399,ALC LUNCH ENTREE ELEMENTARY,14,0,0,0,0,14,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/25/25,1409,FISH TACOS ON TORTILLA-ES,32,4,0,23,0,0,0,0,5,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/25/25,145,CHEEZ-IT,1,0,0,0,0,1,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/25/25,188,$1.00 WATER 16.9oz,5,0,0,0,0,5,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/25/25,340,COOKIE,208,0,0,0,0,207,1,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/25/25,700,ALC MILK,28,0,0,0,0,28,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/25/25,717,ALCJUICE 4OZ $.75,28,0,0,0,0,28,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/25/25,807,$1PRETZEL,10,0,0,0,0,10,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/26/25,105,$1.25 CHIPS,83,0,0,0,0,83,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/26/25,1098,MANAGERS CHOICE,29,4,2,23,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/26/25,1,ELEMENTARY,0,0,0,0,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/26/25,1115,PBJ POWER PACK ELEMENTARY,48,14,2,32,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/26/25,1124,YOGURT POWER PACK ELEMENTARY,34,10,2,22,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/26/25,1130,MEATBALL SUB ELEM,75,27,2,40,2,0,0,0,4,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/26/25,1399,ALC LUNCH ENTREE ELEMENTARY,14,0,0,0,0,14,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/26/25,1411,ALFREDO LASAGNA-ES,13,1,1,9,0,0,0,0,2,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/26/25,145,CHEEZ-IT,5,0,0,0,0,5,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/26/25,188,$1.00 WATER 16.9oz,4,0,0,0,0,4,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/26/25,700,ALC MILK,22,0,0,0,0,21,1,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/26/25,717,ALCJUICE 4OZ $.75,31,0,0,0,0,31,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/26/25,807,$1PRETZEL,20,0,0,0,0,20,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/27/25,105,$1.25 CHIPS,56,0,0,0,0,56,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/27/25,1098,MANAGERS CHOICE,134,26,13,95,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/27/25,1,ELEMENTARY,0,0,0,0,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/27/25,1115,PBJ POWER PACK ELEMENTARY,16,4,1,11,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/27/25,1124,YOGURT POWER PACK ELEMENTARY,17,4,0,13,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/27/25,1366,CHICKEN TIKKA MASALA W/ RICE,34,18,2,9,0,0,0,0,5,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/27/25,1367,CHANA MASALA W/ RICE,7,1,0,5,0,0,0,0,1,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/27/25,1399,ALC LUNCH ENTREE ELEMENTARY,23,0,0,0,0,23,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/27/25,188,$1.00 WATER 16.9oz,4,0,0,0,0,4,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/27/25,600,ALC VEGETABLE/FRUIT,1,0,0,0,0,1,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/27/25,700,ALC MILK,21,0,0,0,0,21,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/27/25,717,ALCJUICE 4OZ $.75,30,0,0,0,0,30,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/27/25,807,$1PRETZEL,12,0,0,0,0,12,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/27/25,833,$1.25 POPCORN,33,0,0,0,0,33,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/28/25,105,$1.25 CHIPS,68,0,0,0,0,68,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/28/25,1098,MANAGERS CHOICE,2,0,0,2,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/28/25,1,ELEMENTARY,0,0,0,0,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/28/25,1107,CHEESE PIZZA ELEMENTARY,109,22,10,74,1,1,0,0,1,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/28/25,1112,PEPPERONI PIZZA ELEMENTARY,56,9,1,42,1,0,0,0,3,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/28/25,1115,PBJ POWER PACK ELEMENTARY,23,3,1,19,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/28/25,1124,YOGURT POWER PACK ELEMENTARY,20,7,1,12,0,0,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/28/25,1238,PARFAIT POWER PACK ELEMENTARY,20,16,1,1,0,0,0,0,2,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/28/25,138,SIMPLY CHEX,1,0,0,0,0,1,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/28/25,1399,ALC LUNCH ENTREE ELEMENTARY,18,0,0,0,0,17,1,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/28/25,145,CHEEZ-IT,11,0,0,0,0,11,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/28/25,188,$1.00 WATER 16.9oz,5,0,0,0,0,5,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/28/25,700,ALC MILK,28,0,0,0,0,28,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/28/25,717,ALCJUICE 4OZ $.75,39,0,0,0,0,39,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/28/25,807,$1PRETZEL,18,0,0,0,0,18,0,0,0,0,0,0,0
lunch,383,TERRA_CENTRE_ELEMENTARY,3/28/25,833,$1.25 POPCORN,29,0,0,0,0,29,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/3/25,105,$1.25 CHIPS,1,0,0,0,0,1,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/3/25,1115,PBJ POWER PACK ELEMENTARY,27,8,2,12,0,5,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/3/25,1124,YOGURT POWER PACK ELEMENTARY,9,2,0,7,0,0,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/3/25,1136,CHICKEN TENDERS ELEMENTARY,242,74,25,134,5,0,0,0,4,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/3/25,1175,SALAD BAR ELEMENTARY,1,0,0,1,0,0,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/3/25,1224,BREADED CHICKENLESS BITES ELEMENTARY,50,12,4,31,0,1,0,0,2,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/3/25,138,SIMPLY CHEX,15,0,0,0,0,15,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/3/25,1399,ALC LUNCH ENTREE ELEMENTARY,15,0,0,0,0,15,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/3/25,145,CHEEZ-IT,1,0,0,0,0,1,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/3/25,188,$1.00 WATER 16.9oz,16,0,0,0,0,16,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/3/25,600,ALC VEGETABLE/FRUIT,1,0,0,0,0,1,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/3/25,700,ALC MILK,8,0,0,0,0,8,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/3/25,810,ALC $1 YOGURT OZ,4,5,0,0,0,0,4,1,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/3/25,825,STRING CHEESE,1,0,0,0,0,1,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/4/25,105,$1.25 CHIPS,2,0,0,0,0,2,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/4/25,1098,MANAGERS CHOICE,34,8,3,22,0,0,0,0,1,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/4/25,1,ELEMENTARY,0,0,0,0,0,0,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/4/25,1107,CHEESE PIZZA ELEMENTARY,0,0,0,0,0,0,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/4/25,1115,PBJ POWER PACK ELEMENTARY,87,25,10,52,0,0,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/4/25,1124,YOGURT POWER PACK ELEMENTARY,43,15,5,22,0,0,0,0,1,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/4/25,1140,CHEESE STIX ELEMENTARY,1,0,0,1,0,0,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/4/25,1175,SALAD BAR ELEMENTARY,3,1,1,0,1,0,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/4/25,1202,CHICKEN QUESADILLA ELEMENTARY,72,28,4,37,0,1,0,0,2,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/4/25,1372,CHEESE QUESADILLA ELEMENTARY,49,13,3,29,1,1,0,0,2,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/4/25,1399,ALC LUNCH ENTREE ELEMENTARY,8,0,0,0,0,8,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/4/25,145,CHEEZ-IT,1,0,0,0,0,1,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/4/25,188,$1.00 WATER 16.9oz,15,0,0,0,0,15,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/4/25,340,COOKIE,142,0,0,0,0,142,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/4/25,600,ALC VEGETABLE/FRUIT,1,0,0,0,0,1,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/4/25,700,ALC MILK,6,0,0,0,0,6,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/4/25,810,ALC $1 YOGURT OZ,4,4,0,0,0,0,4,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/4/25,825,STRING CHEESE,1,0,0,0,0,1,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/5/25,1098,MANAGERS CHOICE,157,37,17,102,0,0,0,0,1,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/5/25,1,ELEMENTARY,0,0,0,0,0,0,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/5/25,1115,PBJ POWER PACK ELEMENTARY,63,18,4,38,0,3,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/5/25,1124,YOGURT POWER PACK ELEMENTARY,24,9,4,10,0,0,0,0,1,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/5/25,1130,MEATBALL SUB ELEM,77,35,3,34,1,0,0,0,4,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/5/25,1140,CHEESE STIX ELEMENTARY,1,0,1,0,0,0,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/5/25,1224,BREADED CHICKENLESS BITES ELEMENTARY,1,0,0,1,0,0,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/5/25,1399,ALC LUNCH ENTREE ELEMENTARY,9,0,0,0,0,9,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/5/25,145,CHEEZ-IT,3,0,0,0,0,3,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/5/25,188,$1.00 WATER 16.9oz,17,0,0,0,0,17,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/5/25,340,COOKIE,61,0,0,0,0,61,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/5/25,700,ALC MILK,7,0,0,0,0,7,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/5/25,810,ALC $1 YOGURT OZ,4,3,0,0,0,0,3,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/5/25,825,STRING CHEESE,5,0,0,0,0,5,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/6/25,1006,FASTING LUNCH-ELEMENTAR Y,1,0,1,0,0,0,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/6/25,105,$1.25 CHIPS,3,0,0,0,0,3,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/6/25,1098,MANAGERS CHOICE,54,17,1,35,1,0,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/6/25,1,ELEMENTARY,0,0,0,0,0,0,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/6/25,1115,PBJ POWER PACK ELEMENTARY,91,24,13,52,0,2,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/6/25,1124,YOGURT POWER PACK ELEMENTARY,36,11,5,20,0,0,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/6/25,1136,CHICKEN TENDERS ELEMENTARY,28,20,3,5,0,0,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/6/25,1175,SALAD BAR ELEMENTARY,2,0,1,1,0,0,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/6/25,1366,CHICKEN TIKKA MASALA W/ RICE,73,23,2,42,1,2,0,0,3,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/6/25,1367,CHANA MASALA W/ RICE,20,5,1,11,0,0,0,0,3,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/6/25,1399,ALC LUNCH ENTREE ELEMENTARY,7,0,0,0,0,7,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/6/25,145,CHEEZ-IT,4,0,0,0,0,4,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/6/25,188,$1.00 WATER 16.9oz,14,0,0,0,0,14,0,0,0,0,0,0,0
lunch,387,WHITE_OAKS_ELEMENTARY,3/6/25,340,COOKIE,89,0,0,0,0,89,0,0,0,0,0,0,0
